table_number,table_title,title_fr,row_label,row_kind,year,value,provisional,n_editions,agreement,edition,page
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Kélibia,data,2020,5.8,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Kélibia,data,2021,3.8,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Kélibia,data,2022,3.2,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Kélibia,data,2023,4.5,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2015,-2.5,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2016,-0.3,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2017,-2.6,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2018,-2.7,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2019,-1.8,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2020,-4.0,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2021,-0.7,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2022,-2.4,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Le-kef,data,2023,-4.4,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2015,2.2,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2016,6.0,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2017,4.2,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2018,5.4,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2019,5.4,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2020,6.4,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2021,4.7,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2022,4.6,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Mahdia,data,2023,4.1,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2015,3.8,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2016,5.3,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2017,2.2,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2018,3.8,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2019,2.8,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2020,4.2,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2021,4.5,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2022,3.2,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Medenine,data,2023,2.0,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2015,3.0,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2016,5.4,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2017,3.4,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2018,3.7,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2019,4.1,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2020,4.1,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2021,3.2,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2022,3.5,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Monastir,data,2023,1.4,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2015,1.9,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2016,0.0,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2017,4.2,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2018,5.6,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2019,3.7,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2020,5.3,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2021,3.7,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2022,4.7,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Nabeul,data,2023,4.7,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2015,3.0,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2016,3.8,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2017,2.6,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2018,4.2,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2019,2.9,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2020,3.4,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2021,2.1,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2022,2.9,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Remada,data,2023,1.6,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2015,1.5,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2016,3.4,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2017,1.4,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2018,2.2,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2019,3.3,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2020,1.4,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2021,1.9,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2022,3.1,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sfax,data,2023,3.0,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2015,-1.1,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2016,0.5,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2017,-1.5,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2018,0.2,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2019,-0.4,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2020,-0.3,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2021,-2.4,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2022,-1.1,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Sidi-bouzid,data,2023,-3.1,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2015,-3.3,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2016,0.3,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2017,-1.4,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2018,-2.3,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2019,-1.3,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2020,-0.3,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2021,-2.7,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2022,-1.0,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Siliana,data,2023,-2.7,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2015,0.7,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2016,3.0,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2017,2.1,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2018,2.2,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2019,1.1,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2020,2.0,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2021,0.2,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2022,1.1,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tabarka,data,2023,-0.2,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2015,2.9,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2016,4.8,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2017,1.8,False,2,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2018,3.7,False,3,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2019,2.8,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2020,5.5,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2021,3.8,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2022,2.8,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tataouine,data,2023,2.6,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2015,-4.3,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2016,-2.0,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2017,-3.0,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2018,-2.1,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2019,-1.9,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2020,-1.5,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2021,-3.0,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2022,-0.9,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Thala,data,2023,-2.9,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2015,2.7,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2016,3.8,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2017,2.1,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2018,2.1,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2019,1.5,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2020,3.1,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2021,0.6,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2022,2.5,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tozeur,data,2023,0.2,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2015,2.6,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2016,3.8,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2017,2.3,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2018,4.2,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2019,4.1,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2020,3.5,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2021,3.4,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2022,3.0,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Tunis carthage,data,2023,1.4,False,1,single source,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2015,-0.7,False,1,single source,2019,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2016,-0.1,False,2,confirmed,2020,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2017,-0.4,False,3,confirmed,2021,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2018,-0.7,False,4,confirmed,2022,289
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2019,-0.4,False,5,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2020,-0.5,False,4,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2021,-2.8,False,3,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2022,-2.1,False,2,confirmed,2023,291
18.1,Température minimum absolu par principale station درجة الحرارة الدنيا المطلقة بأهم محطات األرصاد الجوية1,température minimum absolu par principale station 1,Zaghouan-mogran,data,2023,-1.2,False,1,single source,2023,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2015,19.1,False,1,single source,2019,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2016,19.0,False,2,confirmed,2020,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2017,18.7,False,3,confirmed,2021,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2018,18.7,False,4,confirmed,2022,291
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2019,18.6,False,5,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2020,18.7,False,4,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2021,19.0,False,3,confirmed,2023,293
18.3,Température moyenne par principale station درجة الحرارة المعتدلة بأهم محطات األرصاد الجوية3,température moyenne par principale station 3,Bizerte,data,2022,19.6,False,2,confirmed,2023,293
