series,description,unit,year,month,t,running,treated,value,log_value,published_share
tourist_departures,"Non-resident departures, all transport modes",thousands,2021,11,2021.8333333333333,130,True,170.3,5.1375615876686425,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2021,12,2021.9166666666667,131,True,152.0,5.0238805208462765,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,1,2022.0,132,True,140.2,4.94306997460049,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,2,2022.0833333333333,133,True,137.2,4.921439715291784,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,3,2022.1666666666667,134,True,175.0,5.1647859739235145,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,4,2022.25,135,True,151.5,5.020585624949423,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,5,2022.3333333333333,136,True,248.5,5.5154428455366835,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,6,2022.4166666666667,137,True,283.5,5.647212123167807,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,7,2022.5,138,True,373.4,5.922650231107622,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,9,2022.6666666666667,140,True,559.0,6.326149473155099,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,11,2022.8333333333333,142,True,394.2,5.97685839471862,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2022,12,2022.9166666666667,143,True,418.1,6.03572063836252,0.8333
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,1,2023.0,144,True,371.4,5.917279648918606,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,2,2023.0833333333333,145,True,341.4,5.83305481036034,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,3,2023.1666666666667,146,True,388.2,5.9615206707349095,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,4,2023.25,147,True,338.7,5.825114759823726,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,5,2023.3333333333333,148,True,559.1,6.326328348032599,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,6,2023.4166666666667,149,True,589.9,6.3799530310090296,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,7,2023.5,150,True,732.9,6.597009266931805,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,8,2023.5833333333333,151,True,988.3,6.895986295382138,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,9,2023.6666666666667,152,True,805.2,6.691090693765636,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,10,2023.75,153,True,657.1,6.487836213903822,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,11,2023.8333333333333,154,True,501.4,6.217404185724193,1.0
tourist_departures,"Non-resident departures, all transport modes",thousands,2023,12,2023.9166666666667,155,True,508.7,6.231858451828719,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,1,1998.0,-156,False,204.8,5.322033893165353,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,2,1998.0833333333333,-155,False,247.1,5.509793112994564,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,3,1998.1666666666667,-154,False,326.8,5.789348362985848,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,4,1998.25,-153,False,386.5,5.957131868027477,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,5,1998.3333333333333,-152,False,368.3,5.90889782345102,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,6,1998.4166666666667,-151,False,410.0,6.016157159698354,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,7,1998.5,-150,False,523.9,6.261300826414174,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,8,1998.5833333333333,-149,False,629.0,6.444131256700441,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,9,1998.6666666666667,-148,False,474.7,6.162683025557272,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,10,1998.75,-147,False,452.8,6.115450526888973,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,11,1998.8333333333333,-146,False,333.9,5.810841546949609,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1998,12,1998.9166666666667,-145,False,359.7,5.885270350701578,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,1,1999.0,-144,False,231.5,5.444579873526289,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,2,1999.0833333333333,-143,False,268.4,5.592478405097527,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,3,1999.1666666666667,-142,False,374.3,5.925057614910384,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,4,1999.25,-141,False,399.3,5.989713014069176,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,5,1999.3333333333333,-140,False,409.0,6.013715156042802,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,6,1999.4166666666667,-139,False,450.9,6.111245585427039,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,7,1999.5,-138,False,537.1,6.286184296911414,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,8,1999.5833333333333,-137,False,635.4,6.454254721835416,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,9,1999.6666666666667,-136,False,476.9,6.167306825304179,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,10,1999.75,-135,False,464.9,6.141822328696539,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,11,1999.8333333333333,-134,False,314.5,5.750984076140496,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,1999,12,1999.9166666666667,-133,False,269.5,5.596568390349052,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,1,2000.0,-132,False,208.1,5.338018733399589,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,2,2000.0833333333333,-131,False,262.5,5.570251082031678,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,3,2000.1666666666667,-130,False,342.4,5.835979644267587,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,4,2000.25,-129,False,484.0,6.182084906716632,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,5,2000.3333333333333,-128,False,407.9,6.011022046323513,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,6,2000.4166666666667,-127,False,464.7,6.141392036090933,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,7,2000.5,-126,False,585.8,6.372978434393633,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,8,2000.5833333333333,-125,False,664.2,6.498583308942647,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,9,2000.6666666666667,-124,False,527.0,6.267200548541362,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,10,2000.75,-123,False,521.8,6.257284372702628,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,11,2000.8333333333333,-122,False,324.7,5.7829016791088,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2000,12,2000.9166666666667,-121,False,264.4,5.577463107977531,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,1,2001.0,-120,False,246.8,5.508578292031233,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,2,2001.0833333333333,-119,False,302.9,5.713402718033191,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,3,2001.1666666666667,-118,False,401.4,5.9949584363622375,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,4,2001.25,-117,False,552.2,6.3139102994960545,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,5,2001.3333333333333,-116,False,461.8,6.135131896920395,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,6,2001.4166666666667,-115,False,538.7,6.289158829686488,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,7,2001.5,-114,False,660.5,6.49299712396238,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,8,2001.5833333333333,-113,False,737.9,6.603808314064321,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,9,2001.6666666666667,-112,False,581.6,6.3657829262193095,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,10,2001.75,-111,False,433.0,6.07073772800249,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,11,2001.8333333333333,-110,False,243.1,5.493472881322077,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2001,12,2001.9166666666667,-109,False,228.2,5.430222437427975,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,1,2002.0,-108,False,219.3,5.390440655423842,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,2,2002.0833333333333,-107,False,256.2,5.545958389462633,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,3,2002.1666666666667,-106,False,400.8,5.993462549770655,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,4,2002.25,-105,False,406.9,6.008567455007644,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,5,2002.3333333333333,-104,False,409.1,6.013959624935353,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,6,2002.4166666666667,-103,False,462.8,6.137294995319522,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,7,2002.5,-102,False,575.4,6.355065451117447,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,8,2002.5833333333333,-101,False,715.4,6.572841826824917,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,9,2002.6666666666667,-100,False,540.1,6.291754307598845,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,10,2002.75,-99,False,490.1,6.194609451915502,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,11,2002.8333333333333,-98,False,255.3,5.542439324247439,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2002,12,2002.9166666666667,-97,False,332.1,5.805436128382701,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,1,2003.0,-96,False,231.0,5.442417710521793,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,2,2003.0833333333333,-95,False,258.5,5.554895693948484,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,3,2003.1666666666667,-94,False,314.0,5.749392985908253,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,4,2003.25,-93,False,372.6,5.920505458167488,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,5,2003.3333333333333,-92,False,354.6,5.870990393640108,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,6,2003.4166666666667,-91,False,471.7,6.156343190290216,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,7,2003.5,-90,False,624.4,6.436791188641277,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,8,2003.5833333333333,-89,False,820.1,6.709426284042365,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,9,2003.6666666666667,-88,False,548.4,6.307004947688159,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,10,2003.75,-87,False,492.0,6.198478716492308,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,11,2003.8333333333333,-86,False,267.4,5.588745664667843,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2003,12,2003.9166666666667,-85,False,359.6,5.884992302597465,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,1,2004.0,-84,False,271.8,5.605066501717044,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,2,2004.0833333333333,-83,False,313.1,5.74652262833236,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,3,2004.1666666666667,-82,False,370.9,5.915932484495545,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,4,2004.25,-81,False,456.1,6.122712083717655,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,5,2004.3333333333333,-80,False,478.7,6.171074096398463,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,6,2004.4166666666667,-79,False,552.2,6.3139102994960545,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,7,2004.5,-78,False,736.6,6.602045004010965,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,8,2004.5833333333333,-77,False,906.3,6.809370377060736,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,9,2004.6666666666667,-76,False,641.9,6.464432528317732,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,10,2004.75,-75,False,550.5,6.310826956162734,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,11,2004.8333333333333,-74,False,324.6,5.782593655080491,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2004,12,2004.9166666666667,-73,False,395.4,5.979897910736517,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,1,2005.0,-72,False,299.0,5.700443573390687,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,2,2005.0833333333333,-71,False,312.9,5.745883650674837,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,3,2005.1666666666667,-70,False,416.1,6.030925615988895,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,4,2005.25,-69,False,476.9,6.167306825304179,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,5,2005.3333333333333,-68,False,554.8,6.318607688440676,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,6,2005.4166666666667,-67,False,641.8,6.464276728675756,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,7,2005.5,-66,False,841.8,6.7355424563364705,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,8,2005.5833333333333,-65,False,948.8,6.855198028243461,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,9,2005.6666666666667,-64,False,676.4,6.516784617024425,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,10,2005.75,-63,False,520.8,6.255366090894359,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,11,2005.8333333333333,-62,False,333.7,5.810242385757328,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2005,12,2005.9166666666667,-61,False,355.5,5.873525249243295,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,1,2006.0,-60,False,287.9,5.66261319761813,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,2,2006.0833333333333,-59,False,301.0,5.707110264748875,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,3,2006.1666666666667,-58,False,387.1,5.9586830575836025,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,4,2006.25,-57,False,565.8,6.338240658867467,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,5,2006.3333333333333,-56,False,540.3,6.29212454085002,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,6,2006.4166666666667,-55,False,636.5,6.4559844179974615,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,7,2006.5,-54,False,866.2,6.764115828780526,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,8,2006.5833333333333,-53,False,1025.1,6.932545447789356,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,9,2006.6666666666667,-52,False,714.5,6.571582997369922,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,10,2006.75,-51,False,578.0,6.359573868672378,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,11,2006.8333333333333,-50,False,333.0,5.808142489980444,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2006,12,2006.9166666666667,-49,False,314.0,5.749392985908253,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,1,2007.0,-48,False,307.5,5.728475087246572,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,2,2007.0833333333333,-47,False,314.4,5.7506660605550515,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,3,2007.1666666666667,-46,False,414.7,6.027555367252336,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,4,2007.25,-45,False,552.4,6.314272421535137,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,5,2007.3333333333333,-44,False,542.2,6.295634937064565,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,6,2007.4166666666667,-43,False,670.2,6.50757617530321,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,7,2007.5,-42,False,910.3,6.813774215511243,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,8,2007.5833333333333,-41,False,1056.3,6.962527514829117,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,9,2007.6666666666667,-40,False,706.2,6.559898483494286,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,10,2007.75,-39,False,605.5,6.406054562993147,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,11,2007.8333333333333,-38,False,348.6,5.85392513308592,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2007,12,2007.9166666666667,-37,False,333.4,5.809342970316694,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,1,2008.0,-36,False,308.6,5.73204593992906,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,2,2008.0833333333333,-35,False,336.9,5.819786150412507,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,3,2008.1666666666667,-34,False,455.7,6.121834698269836,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,4,2008.25,-33,False,516.7,6.247462435293139,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,5,2008.3333333333333,-32,False,601.6,6.39959277263563,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,6,2008.4166666666667,-31,False,732.9,6.597009266931805,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,7,2008.5,-30,False,958.3,6.865160881349716,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,8,2008.5833333333333,-29,False,1094.4,6.997961546868286,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,9,2008.6666666666667,-28,False,634.7,6.453152446312425,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,10,2008.75,-27,False,649.5,6.476202836110654,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,11,2008.8333333333333,-26,False,376.6,5.931183616223052,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2008,12,2008.9166666666667,-25,False,383.9,5.950382102006752,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,1,2009.0,-24,False,314.5,5.750984076140496,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,2,2009.0833333333333,-23,False,344.1,5.840932312803435,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,3,2009.1666666666667,-22,False,432.9,6.070506754447935,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,4,2009.25,-21,False,562.3,6.332035515298156,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,5,2009.3333333333333,-20,False,594.2,6.387215963028507,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,6,2009.4166666666667,-19,False,718.5,6.5771657055190795,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,7,2009.5,-18,False,986.4,6.8940619518501345,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,8,2009.5833333333333,-17,False,938.2,6.8439631458943575,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,9,2009.6666666666667,-16,False,631.8,6.448572888367985,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,10,2009.75,-15,False,612.5,6.417548942418882,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,11,2009.8333333333333,-14,False,360.4,5.887214525734183,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2009,12,2009.9166666666667,-13,False,406.5,6.007583928987866,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,1,2010.0,-12,False,333.1,5.808442745199634,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,2,2010.0833333333333,-11,False,324.6,5.782593655080491,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,3,2010.1666666666667,-10,False,441.0,6.089044875446846,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,4,2010.25,-9,False,495.0,6.20455776256869,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,5,2010.3333333333333,-8,False,612.1,6.416895667857024,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,6,2010.4166666666667,-7,False,702.8,6.555072356312942,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,7,2010.5,-6,False,1064.2,6.969978622162269,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,8,2010.5833333333333,-5,False,810.1,6.697157696836445,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,9,2010.6666666666667,-4,False,690.3,6.53712628570943,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,10,2010.75,-3,False,646.2,6.471109053390398,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,11,2010.8333333333333,-2,False,368.4,5.909169304381152,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2010,12,2010.9166666666667,-1,False,415.6,6.029723259225072,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,1,2011.0,0,True,177.7,5.180096735160606,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,2,2011.0833333333333,1,True,184.1,5.215479088239032,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,3,2011.1666666666667,2,True,252.3,5.530618855647012,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,4,2011.25,3,True,313.9,5.749074463847908,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,10,2011.75,9,True,494.2,6.2029402935545095,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2011,11,2011.8333333333333,10,True,372.5,5.920237037819614,0.5
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,1,2012.0,12,True,310.3,5.7375395714543345,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,4,2012.25,15,True,468.9,6.15038952609554,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,5,2012.3333333333333,16,True,499.4,6.213407377845673,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,6,2012.4166666666667,17,True,596.1,6.390408438225881,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,10,2012.75,21,True,495.0,6.20455776256869,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,11,2012.8333333333333,22,True,385.5,5.954541193003384,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2012,12,2012.9166666666667,23,True,396.1,5.981666704627871,0.5833
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,1,2013.0,24,True,279.1,5.6315701405422764,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,2,2013.0833333333333,25,True,248.4,5.515040350059324,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,3,2013.1666666666667,26,True,395.9,5.981161654112085,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,4,2013.25,27,True,441.3,6.089724916275501,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,5,2013.3333333333333,28,True,551.3,6.312279125595638,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,6,2013.4166666666667,29,True,706.5,6.560323202124582,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,7,2013.5,30,True,666.7,6.502340169624015,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,8,2013.5833333333333,31,True,888.6,6.7896471905018085,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,9,2013.6666666666667,32,True,727.3,6.589339047160495,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,10,2013.75,33,True,560.5,6.328829242512215,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,11,2013.8333333333333,34,True,371.4,5.917279648918606,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2013,12,2013.9166666666667,35,True,431.7,6.067730902561432,1.0
tourist_entries,"Non-resident arrivals, all transport modes (table 10.2)",thousands,2014,1,2014.0,36,True,340.4,5.830121396699219,1.0
