wave,product_ar,region,expenditure_pc_millimes
2021,ساعة يدوية,South East,2248.8939669999995
2021,ساعة يدوية,South West,1676.85386
2021,سبتة، حزام,Centre East,803.303216
2021,سبتة، حزام,Centre West,207.26495
2021,سبتة، حزام,Grand Tunis,682.2340410000002
2021,سبتة، حزام,National,544.04677
2021,سبتة، حزام,North East,529.0027431
2021,سبتة، حزام,North West,223.62013199999998
2021,سبتة، حزام,South East,347.24799540000004
2021,سبتة، حزام,South West,543.2376595
2021,سبناخ,Centre East,164.4994
2021,سبناخ,Centre West,354.497
2021,سبناخ,Grand Tunis,3077.961
2021,سبناخ,National,1249.378
2021,سبناخ,North East,1209.898
2021,سبناخ,North West,2107.955
2021,سبناخ,South East,118.8314
2021,سبناخ,South West,342.0767
2021,سجائر (بالتفصيل),Centre East,3901.774
2021,سجائر (بالتفصيل),Centre West,2791.953
2021,سجائر (بالتفصيل),Grand Tunis,8440.414
2021,سجائر (بالتفصيل),National,5302.559
2021,سجائر (بالتفصيل),North East,5390.727
2021,سجائر (بالتفصيل),North West,7355.086
2021,سجائر (بالتفصيل),South East,4440.632
2021,سجائر (بالتفصيل),South West,772.3157
2021,سردينة مصبّرة,Centre East,380.4653
2021,سردينة مصبّرة,Centre West,455.8083
2021,سردينة مصبّرة,Grand Tunis,695.5866
2021,سردينة مصبّرة,National,456.7203
2021,سردينة مصبّرة,North East,357.5086
2021,سردينة مصبّرة,North West,210.5848
2021,سردينة مصبّرة,South East,156.9852
2021,سردينة مصبّرة,South West,932.5137
2021,سروال تقليدي,Centre East,20.7208845
2021,سروال تقليدي,Centre West,17.655395
2021,سروال تقليدي,Grand Tunis,15.578328
2021,سروال تقليدي,National,14.0663733
2021,سروال تقليدي,North East,7.00958
2021,سروال تقليدي,North West,4.727073
2021,سروال تقليدي,South East,13.679839000000001
2021,سروال تقليدي,South West,5.671772
2021,سروال دجين,Centre East,115825.48590000001
2021,سروال دجين,Centre West,65746.290916
2021,سروال دجين,Grand Tunis,143349.60749999998
2021,سروال دجين,National,101937.44559999999
2021,سروال دجين,North East,83024.369108
2021,سروال دجين,North West,58566.751000000004
2021,سروال دجين,South East,73804.45756
2021,سروال دجين,South West,117005.69103000002
2021,سروال عادي,Centre East,31492.283630000005
2021,سروال عادي,Centre West,24469.282199999998
2021,سروال عادي,Grand Tunis,31094.2237
2021,سروال عادي,National,29988.852899999998
2021,سروال عادي,North East,34631.686718000004
2021,سروال عادي,North West,33682.2264
2021,سروال عادي,South East,17012.8655
2021,سروال عادي,South West,34282.92032999999
2021,سروال نسائي (كلسون),Centre East,4730.35459
2021,سروال نسائي (كلسون),Centre West,1361.6767490000002
2021,سروال نسائي (كلسون),Grand Tunis,4089.6339709999997
2021,سروال نسائي (كلسون),National,3705.2082540000006
2021,سروال نسائي (كلسون),North East,1748.9789019999998
2021,سروال نسائي (كلسون),North West,2764.6760480000003
2021,سروال نسائي (كلسون),South East,5700.770949999999
2021,سروال نسائي (كلسون),South West,6512.340090000001
2021,سرير، مولة,Centre East,2499.521
2021,سرير، مولة,Centre West,275.3345
2021,سرير، مولة,Grand Tunis,1377.803
2021,سرير، مولة,National,1400.358
2021,سرير، مولة,North East,2298.516
2021,سرير، مولة,North West,171.6495
2021,سرير، مولة,South East,673.3352
2021,سرير، مولة,South West,501.9812
2021,سفساري حايك حرام,Centre East,861.294537
2021,سفساري حايك حرام,Centre West,189.2051
2021,سفساري حايك حرام,Grand Tunis,71.68717
2021,سفساري حايك حرام,National,367.7082264
2021,سفساري حايك حرام,North East,47.01289
2021,سفساري حايك حرام,North West,46.3666171
2021,سفساري حايك حرام,South East,350.64444499999996
2021,سفساري حايك حرام,South West,1398.935789
2021,سفنارية (جزر),Centre East,3897.803
2021,سفنارية (جزر),Centre West,3875.553
2021,سفنارية (جزر),Grand Tunis,5838.026
2021,سفنارية (جزر),National,4753.419
2021,سفنارية (جزر),North East,4879.319
2021,سفنارية (جزر),North West,4395.039
2021,سفنارية (جزر),South East,5766.228
2021,سفنارية (جزر),South West,4389.497
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",Centre East,1478.823
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",Centre West,1412.724
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",Grand Tunis,5291.242
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",National,2855.495
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",North East,2811.086
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",North West,3387.746
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",South East,1626.476
2021,"سلاطة (سكورية، ليتو، سكالور,,,)",South West,2588.742
2021,سلق، خبّيزة,Centre East,2949.478
2021,سلق، خبّيزة,Centre West,2337.196
2021,سلق، خبّيزة,Grand Tunis,3323.74
2021,سلق، خبّيزة,National,3282.22
2021,سلق، خبّيزة,North East,2313.32
2021,سلق، خبّيزة,North West,5508.97
2021,سلق، خبّيزة,South East,3090.087
2021,سلق، خبّيزة,South West,5507.507
2021,سمك مجفف,Centre East,1674.786
2021,سمك مجفف,Centre West,15.05071
2021,سمك مجفف,Grand Tunis,72.781519
2021,سمك مجفف,National,532.12902
2021,سمك مجفف,North East,11.56264
2021,سمك مجفف,North West,0.0
2021,سمك مجفف,South East,380.4572
2021,سمك مجفف,South West,1376.919934
2021,سميد سوق,Centre East,10527.3
2021,سميد سوق,Centre West,30434.12
2021,سميد سوق,Grand Tunis,3488.624
2021,سميد سوق,National,13703.17
2021,سميد سوق,North East,11295.46
2021,سميد سوق,North West,30694.6
2021,سميد سوق,South East,9682.61
2021,سميد سوق,South West,15225.36
2021,سيارة اجرة (لواج) وحافلة بين المدن,Centre East,27868.13
2021,سيارة اجرة (لواج) وحافلة بين المدن,Centre West,12270.18
2021,سيارة اجرة (لواج) وحافلة بين المدن,Grand Tunis,4277.893
2021,سيارة اجرة (لواج) وحافلة بين المدن,National,15806.96
2021,سيارة اجرة (لواج) وحافلة بين المدن,North East,19671.67
2021,سيارة اجرة (لواج) وحافلة بين المدن,North West,19697.72
2021,سيارة اجرة (لواج) وحافلة بين المدن,South East,9318.286
2021,سيارة اجرة (لواج) وحافلة بين المدن,South West,16487.4
2021,"شاشية (طربوش، كلباك,,,)",Centre East,181.6134652
2021,"شاشية (طربوش، كلباك,,,)",Centre West,286.01379199999997
2021,"شاشية (طربوش، كلباك,,,)",Grand Tunis,406.9220790000001
2021,"شاشية (طربوش، كلباك,,,)",National,297.20579
2021,"شاشية (طربوش، كلباك,,,)",North East,454.13617500000004
2021,"شاشية (طربوش، كلباك,,,)",North West,380.680334
2021,"شاشية (طربوش، كلباك,,,)",South East,97.273016
2021,"شاشية (طربوش، كلباك,,,)",South West,112.913261
2021,شاي,Centre East,1064.101
2021,شاي,Centre West,624.8848
2021,شاي,Grand Tunis,1093.868
2021,شاي,National,829.9773
2021,شاي,North East,660.7972
2021,شاي,North West,806.7797
2021,شاي,South East,333.355
2021,شاي,South West,411.619
2021,شاي اخضر,Centre East,1191.243
2021,شاي اخضر,Centre West,1034.097
2021,شاي اخضر,Grand Tunis,2035.795
2021,شاي اخضر,National,2866.525
2021,شاي اخضر,North East,2046.936
2021,شاي اخضر,North West,1083.477
2021,شاي اخضر,South East,14107.16
2021,شاي اخضر,South West,5020.334
2021,شاي جاف اسود (حشيشة),Centre East,10812.87
2021,شاي جاف اسود (حشيشة),Centre West,20547.06
2021,شاي جاف اسود (حشيشة),Grand Tunis,2922.661
2021,شاي جاف اسود (حشيشة),National,9456.113
2021,شاي جاف اسود (حشيشة),North East,9936.064
2021,شاي جاف اسود (حشيشة),North West,11223.74
2021,شاي جاف اسود (حشيشة),South East,5420.284
2021,شاي جاف اسود (حشيشة),South West,8651.208
2021,شحن الهاتف الجوال,Centre East,72809.83
2021,شحن الهاتف الجوال,Centre West,51031.41
2021,شحن الهاتف الجوال,Grand Tunis,64749.19
2021,شحن الهاتف الجوال,National,64026.35
2021,شحن الهاتف الجوال,North East,57197.0
2021,شحن الهاتف الجوال,North West,80660.14
2021,شحن الهاتف الجوال,South East,57314.45
2021,شحن الهاتف الجوال,South West,51122.36
2021,شراء أدوات و مواد ترفيه,Centre East,14496.589859000002
2021,شراء أدوات و مواد ترفيه,Centre West,4935.507500999999
2021,شراء أدوات و مواد ترفيه,Grand Tunis,18701.4554875
2021,شراء أدوات و مواد ترفيه,National,12134.830365
2021,شراء أدوات و مواد ترفيه,North East,10633.370792000002
2021,شراء أدوات و مواد ترفيه,North West,6380.681665
2021,شراء أدوات و مواد ترفيه,South East,8767.138277999999
2021,شراء أدوات و مواد ترفيه,South West,9533.038959999998
2021,شراء الحلي و المجوهرات,Centre East,11329.205000000002
2021,شراء الحلي و المجوهرات,Centre West,6218.032
2021,شراء الحلي و المجوهرات,Grand Tunis,3228.43532
2021,شراء الحلي و المجوهرات,National,5907.0190999999995
2021,شراء الحلي و المجوهرات,North East,4701.9648
2021,شراء الحلي و المجوهرات,North West,2370.5001500000003
2021,شراء الحلي و المجوهرات,South East,4569.8376
2021,شراء الحلي و المجوهرات,South West,5220.1281
2021,شراء بطاقات تمويل الهاتف الجوال,Centre East,112847.8
2021,شراء بطاقات تمويل الهاتف الجوال,Centre West,54021.29
2021,شراء بطاقات تمويل الهاتف الجوال,Grand Tunis,80924.69
2021,شراء بطاقات تمويل الهاتف الجوال,National,77782.29
2021,شراء بطاقات تمويل الهاتف الجوال,North East,71276.13
2021,شراء بطاقات تمويل الهاتف الجوال,North West,39393.79
2021,شراء بطاقات تمويل الهاتف الجوال,South East,61797.49
2021,شراء بطاقات تمويل الهاتف الجوال,South West,80347.13
2021,شراء بطاقات تمويل الهاتف القار,Centre East,437.678
2021,شراء بطاقات تمويل الهاتف القار,Centre West,69.15009
2021,شراء بطاقات تمويل الهاتف القار,Grand Tunis,155.6267
2021,شراء بطاقات تمويل الهاتف القار,National,201.9724
2021,شراء بطاقات تمويل الهاتف القار,North East,85.30768
2021,شراء بطاقات تمويل الهاتف القار,North West,168.896
2021,شراء بطاقات تمويل الهاتف القار,South East,204.9663
2021,شراء بطاقات تمويل الهاتف القار,South West,47.00126
2021,شراء دراجة نارية,Centre East,10280.07
2021,شراء دراجة نارية,Centre West,4283.036
2021,شراء دراجة نارية,Grand Tunis,1560.298
2021,شراء دراجة نارية,National,5734.926
2021,شراء دراجة نارية,North East,5133.952
2021,شراء دراجة نارية,North West,5460.926
2021,شراء دراجة نارية,South East,6143.628
2021,شراء دراجة نارية,South West,9294.623
2021,شراء سيارة,Centre East,121836.2
2021,شراء سيارة,Centre West,15349.93
2021,شراء سيارة,Grand Tunis,52365.13
2021,شراء سيارة,National,64477.16
2021,شراء سيارة,North East,88518.06
2021,شراء سيارة,North West,21191.57
2021,شراء سيارة,South East,27528.04
2021,شراء سيارة,South West,62650.61
2021,شراء قطع الغيار,Centre East,658.4409
2021,شراء قطع الغيار,Centre West,668.8157
2021,شراء قطع الغيار,Grand Tunis,1084.055
2021,شراء قطع الغيار,National,685.084
2021,شراء قطع الغيار,North East,202.1457
2021,شراء قطع الغيار,North West,76.0855
2021,شراء قطع الغيار,South East,1121.065
2021,شراء قطع الغيار,South West,700.9108
2021,شراء و صيانة وسيلة  نقل خاصة,Centre East,375550.877819
2021,شراء و صيانة وسيلة  نقل خاصة,Centre West,122021.01106
2021,شراء و صيانة وسيلة  نقل خاصة,Grand Tunis,358982.5362360001
2021,شراء و صيانة وسيلة  نقل خاصة,National,279717.0814634
2021,شراء و صيانة وسيلة  نقل خاصة,North East,284571.732818
2021,شراء و صيانة وسيلة  نقل خاصة,North West,122326.9680954
2021,شراء و صيانة وسيلة  نقل خاصة,South East,229517.91772199998
2021,شراء و صيانة وسيلة  نقل خاصة,South West,239533.67562710002
2021,شراء وسيلة نقل خاصة,Centre East,132473.92159999997
2021,شراء وسيلة نقل خاصة,Centre West,20495.3261
2021,شراء وسيلة نقل خاصة,Grand Tunis,54025.82684
2021,شراء وسيلة نقل خاصة,National,70535.0623
2021,شراء وسيلة نقل خاصة,North East,93828.86663
2021,شراء وسيلة نقل خاصة,North West,26850.83323
2021,شراء وسيلة نقل خاصة,South East,34139.91903
2021,شراء وسيلة نقل خاصة,South West,72199.27228
2021,شعير ومشتقاته,Centre East,3017.8781
2021,شعير ومشتقاته,Centre West,2368.010185
2021,شعير ومشتقاته,Grand Tunis,3069.2393519999996
2021,شعير ومشتقاته,National,3050.5318899999997
2021,شعير ومشتقاته,North East,3599.9408999999996
2021,شعير ومشتقاته,North West,3072.41665
2021,شعير ومشتقاته,South East,3903.0182
2021,شعير ومشتقاته,South West,1854.1864
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",Centre East,7614.481
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",Centre West,2549.04
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",Grand Tunis,10898.42
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",National,6565.538
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",North East,5009.511
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",North West,3068.85
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",South East,5223.167
2021,"شكلاطة (طوابع، غبرة، شوكولين,,,)",South West,4788.475
2021,شلاكة,Centre East,58984.87348999999
2021,شلاكة,Centre West,49391.75786
2021,شلاكة,Grand Tunis,71736.15990000001
2021,شلاكة,National,55989.11540000001
2021,شلاكة,North East,39539.41236000001
2021,شلاكة,North West,48809.7322
2021,شلاكة,South East,41007.2989
2021,شلاكة,South West,68581.46277999999
2021,شمبوان، طفَل,Centre East,17969.31
2021,شمبوان، طفَل,Centre West,12530.68
2021,شمبوان، طفَل,Grand Tunis,22688.71
2021,شمبوان، طفَل,National,18444.5
2021,شمبوان، طفَل,North East,17966.13
2021,شمبوان، طفَل,North West,15283.19
2021,شمبوان، طفَل,South East,23802.31
2021,شمبوان، طفَل,South West,13724.11
2021,شملة، كشطة، لحفة,Centre East,134.406641
2021,شملة، كشطة، لحفة,Centre West,369.2439249
2021,شملة، كشطة، لحفة,Grand Tunis,95.623
2021,شملة، كشطة، لحفة,National,227.4873097
2021,شملة، كشطة، لحفة,North East,186.8517121
2021,شملة، كشطة، لحفة,North West,396.862426
2021,شملة، كشطة، لحفة,South East,511.8521859
2021,شملة، كشطة، لحفة,South West,210.1343604
2021,شورط (تبان),Centre East,16654.38302
2021,شورط (تبان),Centre West,4847.040008000001
2021,شورط (تبان),Grand Tunis,10742.61004
2021,شورط (تبان),National,10341.12817
2021,شورط (تبان),North East,8248.96689
2021,شورط (تبان),North West,5289.333046000001
2021,شورط (تبان),South East,8127.302159000001
2021,شورط (تبان),South West,12262.913169999998
2021,شوينقوم (شيكلي )، لوبان,Centre East,292.6982
2021,شوينقوم (شيكلي )، لوبان,Centre West,428.1865
2021,شوينقوم (شيكلي )، لوبان,Grand Tunis,429.8161
2021,شوينقوم (شيكلي )، لوبان,National,380.3334
2021,شوينقوم (شيكلي )، لوبان,North East,577.5518
2021,شوينقوم (شيكلي )، لوبان,North West,371.5091
2021,شوينقوم (شيكلي )، لوبان,South East,289.3995
2021,شوينقوم (شيكلي )، لوبان,South West,88.30129
2021,"شيبس، بطاطا مقلية,,,",Centre East,1233.447
2021,"شيبس، بطاطا مقلية,,,",Centre West,348.0097
2021,"شيبس، بطاطا مقلية,,,",Grand Tunis,2308.3
2021,"شيبس، بطاطا مقلية,,,",National,1267.549
2021,"شيبس، بطاطا مقلية,,,",North East,748.0499
2021,"شيبس، بطاطا مقلية,,,",North West,806.5486
2021,"شيبس، بطاطا مقلية,,,",South East,869.3835
2021,"شيبس، بطاطا مقلية,,,",South West,1791.681
2021,شيشة في المقهى,Centre East,376.4532
2021,شيشة في المقهى,Centre West,238.111
2021,شيشة في المقهى,Grand Tunis,1719.172
2021,شيشة في المقهى,National,1051.383
2021,شيشة في المقهى,North East,664.8903
2021,شيشة في المقهى,North West,2971.822
2021,شيشة في المقهى,South East,385.5819
2021,شيشة في المقهى,South West,1511.464
2021,صابون الصيانة الشخصية,Centre East,2795.816
2021,صابون الصيانة الشخصية,Centre West,1158.66
2021,صابون الصيانة الشخصية,Grand Tunis,3289.769
2021,صابون الصيانة الشخصية,National,2400.924
2021,صابون الصيانة الشخصية,North East,2087.573
2021,صابون الصيانة الشخصية,North West,1729.001
2021,صابون الصيانة الشخصية,South East,2208.323
2021,صابون الصيانة الشخصية,South West,2003.171
2021,صابون الغسل,Centre East,15499.06
2021,صابون الغسل,Centre West,8442.423
2021,صابون الغسل,Grand Tunis,8334.037
2021,صابون الغسل,National,9816.031
2021,صابون الغسل,North East,8609.475
2021,صابون الغسل,North West,7819.473
2021,صابون الغسل,South East,6699.953
2021,صابون الغسل,South West,6738.104
2021,صحن او كسكروت كفتاجي,Centre East,2459.806
2021,صحن او كسكروت كفتاجي,Centre West,3278.467
2021,صحن او كسكروت كفتاجي,Grand Tunis,6677.947
2021,صحن او كسكروت كفتاجي,National,4271.416
2021,صحن او كسكروت كفتاجي,North East,9718.841
2021,صحن او كسكروت كفتاجي,North West,1990.442
2021,صحن او كسكروت كفتاجي,South East,473.2023
2021,صحن او كسكروت كفتاجي,South West,263.759
2021,صحن تونسي,Centre East,352.5456
2021,صحن تونسي,Centre West,107.1585
2021,صحن تونسي,Grand Tunis,1049.544
2021,صحن تونسي,National,451.4338
2021,صحن تونسي,North East,396.3077
2021,صحن تونسي,North West,248.5813
2021,صحن تونسي,South East,56.84591
2021,صحن تونسي,South West,196.3866
2021,صندال,Centre East,12209.555953999998
2021,صندال,Centre West,4746.14668
2021,صندال,Grand Tunis,11734.369376999995
2021,صندال,National,9590.771990000001
2021,صندال,North East,8503.34026
2021,صندال,North West,5604.565740000001
2021,صندال,South East,10149.270129999999
2021,صندال,South West,9224.730548000001
2021,صيانة وسيلة نقل,Centre East,8426.578659
2021,صيانة وسيلة نقل,Centre West,3690.93928
2021,صيانة وسيلة نقل,Grand Tunis,14202.637823
2021,صيانة وسيلة نقل,National,9268.591663399999
2021,صيانة وسيلة نقل,North East,3899.20514
2021,صيانة وسيلة نقل,North West,4371.178373
2021,صيانة وسيلة نقل,South East,17339.90085
2021,صيانة وسيلة نقل,South West,13594.24926
2021,طماطم خضراء,Centre East,73476.84
2021,طماطم خضراء,Centre West,18665.09
2021,طماطم خضراء,Grand Tunis,33510.09
2021,طماطم خضراء,National,36745.81
2021,طماطم خضراء,North East,21751.19
2021,طماطم خضراء,North West,27832.86
2021,طماطم خضراء,South East,17246.89
2021,طماطم خضراء,South West,20420.44
2021,طماطم صناعية حكة او صبة,Centre East,53163.01
2021,طماطم صناعية حكة او صبة,Centre West,149495.2
2021,طماطم صناعية حكة او صبة,Grand Tunis,52463.35
2021,طماطم صناعية حكة او صبة,National,77608.69
2021,طماطم صناعية حكة او صبة,North East,56121.08
2021,طماطم صناعية حكة او صبة,North West,174943.4
2021,طماطم صناعية حكة او صبة,South East,51901.84
2021,طماطم صناعية حكة او صبة,South West,45502.27
2021,طواقم,Centre East,3949.3457999999996
2021,طواقم,Centre West,2476.70255
2021,طواقم,Grand Tunis,2525.3685
2021,طواقم,National,2799.8161
2021,طواقم,North East,2589.26149
2021,طواقم,North West,658.23985
2021,طواقم,South East,3118.24566
2021,طواقم,South West,3716.5937
2021,عدس شائح,Centre East,9280.146
2021,عدس شائح,Centre West,3812.935
2021,عدس شائح,Grand Tunis,9321.859
2021,عدس شائح,National,6581.076
2021,عدس شائح,North East,2354.696
2021,عدس شائح,North West,5803.78
2021,عدس شائح,South East,3787.812
2021,عدس شائح,South West,6010.622
2021,عسل النحل,Centre East,4960.464
2021,عسل النحل,Centre West,2960.739
2021,عسل النحل,Grand Tunis,7069.784
2021,عسل النحل,National,4531.046
2021,عسل النحل,North East,3273.779
2021,عسل النحل,North West,3753.782
2021,عسل النحل,South East,1984.466
2021,عسل النحل,South West,3914.023
2021,عسل و أغذية سكريّة,Centre East,18343.96522
2021,عسل و أغذية سكريّة,Centre West,7894.172796000001
2021,عسل و أغذية سكريّة,Grand Tunis,25279.40644
2021,عسل و أغذية سكريّة,National,16069.802749999999
2021,عسل و أغذية سكريّة,North East,12232.9302
2021,عسل و أغذية سكريّة,North West,9259.215000999999
2021,عسل و أغذية سكريّة,South East,11957.034730000001
2021,عسل و أغذية سكريّة,South West,13550.83471
2021,عصير غلال,Centre East,7715.842
2021,عصير غلال,Centre West,1859.06
2021,عصير غلال,Grand Tunis,6532.512
2021,عصير غلال,National,5116.164
2021,عصير غلال,North East,2938.506
2021,عصير غلال,North West,3200.339
2021,عصير غلال,South East,5922.625
2021,عصير غلال,South West,2905.401
2021,"عصير غلال (قارورة ، باكوات,,,)",Centre East,13731.19
2021,"عصير غلال (قارورة ، باكوات,,,)",Centre West,6551.875
2021,"عصير غلال (قارورة ، باكوات,,,)",Grand Tunis,13742.45
2021,"عصير غلال (قارورة ، باكوات,,,)",National,11738.33
2021,"عصير غلال (قارورة ، باكوات,,,)",North East,7931.237
2021,"عصير غلال (قارورة ، باكوات,,,)",North West,10703.36
2021,"عصير غلال (قارورة ، باكوات,,,)",South East,14369.12
2021,"عصير غلال (قارورة ، باكوات,,,)",South West,13684.42
2021,عطورات,Centre East,36324.71
2021,عطورات,Centre West,18995.91
2021,عطورات,Grand Tunis,35204.88
2021,عطورات,National,28028.43
2021,عطورات,North East,21990.24
2021,عطورات,North West,18903.13
2021,عطورات,South East,18858.23
2021,عطورات,South West,28564.81
2021,علاج و إقامة عملية جراحية,Centre East,45028.832
2021,علاج و إقامة عملية جراحية,Centre West,29465.7976
2021,علاج و إقامة عملية جراحية,Grand Tunis,27606.583000000002
2021,علاج و إقامة عملية جراحية,National,33944.966
2021,علاج و إقامة عملية جراحية,North East,45511.993
2021,علاج و إقامة عملية جراحية,North West,18685.4413
2021,علاج و إقامة عملية جراحية,South East,33139.741
2021,علاج و إقامة عملية جراحية,South West,23941.14718
2021,علبة سجائر,Centre East,202048.3
2021,علبة سجائر,Centre West,118342.6
2021,علبة سجائر,Grand Tunis,195244.5
2021,علبة سجائر,National,166883.9
2021,علبة سجائر,North East,194206.1
2021,علبة سجائر,North West,191248.1
2021,علبة سجائر,South East,50874.57
2021,علبة سجائر,South West,77874.54
2021,عنب,Centre East,9111.786
2021,عنب,Centre West,5445.122
2021,عنب,Grand Tunis,7451.388
2021,عنب,National,7163.11
2021,عنب,North East,6872.322
2021,عنب,North West,6919.928
2021,عنب,South East,4371.482
2021,عنب,South West,7229.319
2021,عوينة,Centre East,1382.984
2021,عوينة,Centre West,514.4055
2021,عوينة,Grand Tunis,1324.655
2021,عوينة,National,1007.709
2021,عوينة,North East,667.0391
2021,عوينة,North West,648.5638
2021,عوينة,South East,853.6063
2021,عوينة,South West,909.5184
2021,غاز قارورة,Centre East,22505.23
2021,غاز قارورة,Centre West,21915.5
2021,غاز قارورة,Grand Tunis,10102.4
2021,غاز قارورة,National,21406.33
2021,غاز قارورة,North East,26357.78
2021,غاز قارورة,North West,34937.12
2021,غاز قارورة,South East,22210.22
2021,غاز قارورة,South West,26890.2
2021,غسل و تشحيم و تبديل زيت السيارة,Centre East,906.0662
2021,غسل و تشحيم و تبديل زيت السيارة,Centre West,245.1214
2021,غسل و تشحيم و تبديل زيت السيارة,Grand Tunis,4192.816
2021,غسل و تشحيم و تبديل زيت السيارة,National,1835.546
2021,غسل و تشحيم و تبديل زيت السيارة,North East,939.7355
2021,غسل و تشحيم و تبديل زيت السيارة,North West,1424.768
2021,غسل و تشحيم و تبديل زيت السيارة,South East,2423.047
2021,غسل و تشحيم و تبديل زيت السيارة,South West,1228.237
2021,غلال,Centre East,170788.61259699997
2021,غلال,Centre West,83497.5375294
2021,غلال,Grand Tunis,128004.79292590001
2021,غلال,National,124493.73665
2021,غلال,North East,91047.5451491
2021,غلال,North West,150006.13292099998
2021,غلال,South East,93017.39646
2021,غلال,South West,94297.803121
2021,"غلال اخرى (سفرجل،  توت ,,,)",Centre East,550.7979
2021,"غلال اخرى (سفرجل،  توت ,,,)",Centre West,39.89922
2021,"غلال اخرى (سفرجل،  توت ,,,)",Grand Tunis,1354.597
2021,"غلال اخرى (سفرجل،  توت ,,,)",National,631.8668
2021,"غلال اخرى (سفرجل،  توت ,,,)",North East,369.0504
2021,"غلال اخرى (سفرجل،  توت ,,,)",North West,803.6636
2021,"غلال اخرى (سفرجل،  توت ,,,)",South East,123.5731
2021,"غلال اخرى (سفرجل،  توت ,,,)",South West,361.4212
2021,غلال جافّة,Centre East,13335.669916999997
2021,غلال جافّة,Centre West,12573.264416400001
2021,غلال جافّة,Grand Tunis,14699.983717999998
2021,غلال جافّة,National,17637.01715
2021,غلال جافّة,North East,8295.701528000001
2021,غلال جافّة,North West,65294.580872
2021,غلال جافّة,South East,9648.690079999998
2021,غلال جافّة,South West,11082.0900424
2021,فاتورة الكهرباء و الغاز الطبيعي,Centre East,150847.8
2021,فاتورة الكهرباء و الغاز الطبيعي,Centre West,141259.9
2021,فاتورة الكهرباء و الغاز الطبيعي,Grand Tunis,273339.3
2021,فاتورة الكهرباء و الغاز الطبيعي,National,176309.9
2021,فاتورة الكهرباء و الغاز الطبيعي,North East,159320.4
2021,فاتورة الكهرباء و الغاز الطبيعي,North West,94366.34
2021,فاتورة الكهرباء و الغاز الطبيعي,South East,148977.4
2021,فاتورة الكهرباء و الغاز الطبيعي,South West,177313.8
2021,فاتورة الماء,Centre East,50391.48
2021,فاتورة الماء,Centre West,37369.95
2021,فاتورة الماء,Grand Tunis,82112.9
2021,فاتورة الماء,National,56412.41
2021,فاتورة الماء,North East,53433.03
2021,فاتورة الماء,North West,32459.61
2021,فاتورة الماء,South East,58189.59
2021,فاتورة الماء,South West,61892.78
2021,فاتورة الهاتف الجوال,Centre East,490.5648
2021,فاتورة الهاتف الجوال,Centre West,360.8103
2021,فاتورة الهاتف الجوال,Grand Tunis,774.5916
2021,فاتورة الهاتف الجوال,National,446.8668
2021,فاتورة الهاتف الجوال,North East,230.3949
2021,فاتورة الهاتف الجوال,North West,110.1915
2021,فاتورة الهاتف الجوال,South East,430.9057
2021,فاتورة الهاتف الجوال,South West,198.6366
2021,فاتورة الهاتف القار,Centre East,2368.636
2021,فاتورة الهاتف القار,Centre West,321.8608
2021,فاتورة الهاتف القار,Grand Tunis,3221.716
2021,فاتورة الهاتف القار,National,1869.125
2021,فاتورة الهاتف القار,North East,1809.302
2021,فاتورة الهاتف القار,North West,644.3309
2021,فاتورة الهاتف القار,South East,1353.911
2021,فاتورة الهاتف القار,South West,561.3181
2021,فارينة سوق باكوات,Centre East,4950.986
2021,فارينة سوق باكوات,Centre West,2749.741
2021,فارينة سوق باكوات,Grand Tunis,4799.923
2021,فارينة سوق باكوات,National,4888.025
2021,فارينة سوق باكوات,North East,5110.344
2021,فارينة سوق باكوات,North West,4095.658
2021,فارينة سوق باكوات,South East,7439.193
2021,فارينة سوق باكوات,South West,6728.104
2021,فحم,Centre East,3013.882
2021,فحم,Centre West,3658.659
2021,فحم,Grand Tunis,1875.688
2021,فحم,National,2924.709
2021,فحم,North East,2103.812
2021,فحم,North West,2197.645
2021,فحم,South East,6982.664
2021,فحم,South West,2209.592
2021,فراولو,Centre East,4778.373
2021,فراولو,Centre West,2009.277
2021,فراولو,Grand Tunis,4939.452
2021,فراولو,National,3864.601
2021,فراولو,North East,3076.415
2021,فراولو,North West,3854.497
2021,فراولو,South East,2825.299
2021,فراولو,South West,3220.621
2021,فرملة، بدعية، سدرية,Centre East,248.4667796
2021,فرملة، بدعية، سدرية,Centre West,117.644069
2021,فرملة، بدعية، سدرية,Grand Tunis,61.0608373
2021,فرملة، بدعية، سدرية,National,147.04725700000003
2021,فرملة، بدعية، سدرية,North East,63.15769300000001
