hh_id,exp_food_01,exp_alcohol_02,exp_clothing_03,exp_housing_04,exp_furniture_05,exp_health_06,exp_transport_07,exp_communication_08,exp_recreation_09,exp_education_10,exp_restaurants_11,exp_other_12,exp_total,share_food_01,share_alcohol_02,share_clothing_03,share_housing_04,share_furniture_05,share_health_06,share_transport_07,share_communication_08,share_recreation_09,share_education_10,share_restaurants_11,share_other_12
7576,2892.755,0.0,63.0,2371.0043125,147.1,2001.0,169.0,0.0,3.5,0.0,0.0,0.0,7647.359312500001,0.3782684822029539,0.0,0.008238137823212161,0.31004222707627616,0.019235397996738235,0.26165894895631003,0.0220991316209977,0.0,0.0004576743235117867,0.0,0.0,0.0
7577,5029.705,975.0,210.0,4041.6444375,622.0,1598.0,234.0,520.0,8.75,0.0,455.0,0.0,13694.099437500001,0.367289942865949,0.07119854828350775,0.015335071937986283,0.29513765808011716,0.04542102259727365,0.11669259503286704,0.017087651588041857,0.03797255908453746,0.0006389613307494285,0.0,0.03322598919897028,0.0
7578,6971.45,2912.0,1191.8,4296.533625,465.05,3058.3,260.0,764.0,372.75,1200.0,1757.6,4.0,23253.483625,0.29980239143630677,0.12522854841711914,0.0512525357154954,0.18476946053711985,0.019999153997727084,0.13152007885442155,0.011181120394385638,0.03285529223581011,0.01602985625772018,0.05160517105101064,0.07558437386604691,0.00017201723683670214
7579,7058.96,1456.0,3473.0,5796.144,926.4,2935.5,1797.0,1555.4499999999998,2228.75,0.0,1547.0,0.0,28774.203999999998,0.24532251178868408,0.05060087848129526,0.12069838665215553,0.20143542459072025,0.032195504000736216,0.10201846070181474,0.06245177103769752,0.05405709919899087,0.07745653016152941,0.0,0.053763433386376215,0.0
7580,3616.33,0.0,190.0,4400.141374999999,360.6,45.5,52.0,146.25,869.75,0.0,0.0,0.0,9680.571375,0.37356575969669975,0.0,0.019626940667022353,0.45453322996650075,0.037249867392254006,0.004700135791313248,0.005371583761500855,0.015107579329221155,0.08984490339548785,0.0,0.0,0.0
7581,6469.48,1820.0,1388.0,5147.612125,937.3,1972.5,2645.0,1019.4,5.25,0.0,2054.0,0.0,23458.542125,0.2757835489318584,0.07758367891329479,0.0591682122701391,0.21943444300889178,0.039955594640346814,0.08408450915190878,0.11275210479432127,0.04345538587044654,0.00022379907378835035,0.0,0.08755872334500411,0.0
7582,5879.55,2106.0,3241.0,3316.0245,239.6,373.5,1014.0,1055.05,735.0,958.8,0.0,0.0,18918.5245,0.3107826934389096,0.11131946362941783,0.1713135715208657,0.17527923491073524,0.012664835463251905,0.019742554447097604,0.05359826026601599,0.05576809121662738,0.03885080995613585,0.05068048515094293,0.0,0.0
7583,8297.56,0.0,3936.0,5291.8225,1787.55,1561.69,140.0,1043.95,1876.25,900.0,0.0,0.0,24834.8225,0.3341098975037973,0.0,0.1584871403852393,0.21308074579554578,0.07197756295620797,0.06288307476326839,0.005637245847035952,0.042035734300094156,0.07554916086072289,0.03623943758808826,0.0,0.0
7584,4337.48,0.0,5253.0,4032.1391249999997,421.2,2276.3,455.0,1012.05,7.0,1.6,0.0,30.0,17825.769125,0.2433263871861125,0.0,0.2946857419258761,0.22619720342641877,0.02362871397281154,0.12769715483454633,0.025524845341000118,0.056774548851338834,0.0003926899283230788,8.975769790241801e-05,0.0,0.0016829568356703376
7585,4924.84,0.0,250.0,3965.5276249999997,261.1,2332.0,202.0,130.0,391.75,0.0,0.0,0.0,12457.217625,0.39534028771533164,0.0,0.02006868688705276,0.31833172899233186,0.020959736584837903,0.18720071128242813,0.01621549900473863,0.010435717181267434,0.03144763235201167,0.0,0.0,0.0
7586,5205.84,1274.0,1655.0,4134.92975,147.1,2314.0,925.0,1141.05,7.0,0.0,468.0,0.0,17271.91975,0.30140482791439555,0.07376134317669002,0.09582026919734848,0.23940186208889722,0.008516713957057378,0.13397468454541656,0.053555135351992356,0.06606387804690905,0.0004052821053664286,0.0,0.027096003615926942,0.0
7587,3602.81,0.0,1650.0,3214.9,251.22,980.4,468.0,665.5,43.5,0.0,0.0,40.0,10916.329999999998,0.33003857523545005,0.0,0.15114969957852137,0.2945037388939324,0.023013228804918875,0.08981040331320143,0.04287155115318061,0.06096371216333696,0.003984855716161018,0.0,0.0,0.003664235141297488
7588,11002.91,0.0,1418.0,4421.839125,4169.400000000001,1373.85,468.0,1807.5,3.5,0.0,208.0,0.0,24872.999125000002,0.4423636226859715,0.0,0.0570096108182933,0.177776676740023,0.167627553840474,0.05523459366904954,0.018815583824373247,0.07266916188580053,0.0001407148362933897,0.0,0.008362481699721444,0.0
7589,7445.17,0.0,1212.0,2960.4,304.8,598.665,0.0,448.9,7.0,626.8,0.0,0.0,13603.734999999999,0.5472886674137655,0.0,0.08909317918939175,0.21761670600022717,0.02240561140010446,0.04400739943846304,0.0,0.03299829054300161,0.0005145645662753648,0.04607558144877124,0.0,0.0
7590,10554.86,0.0,3910.0,4041.4393750000004,1205.95,1392.6,542.1,3207.45,31.5,0.0,442.0,44.0,25371.899375,0.41600590653453984,0.0,0.15410750067268073,0.15928801053744523,0.0475309310578566,0.054887494996617686,0.021366157574081897,0.1264174176553938,0.0012415310156494738,0.0,0.017420847902129125,0.001734202053605614
7591,9599.45,1287.0,2564.0,3338.6448125,390.65,1042.0,265.0,1694.6,543.75,0.0,886.6,4.0,21615.694812499998,0.44409629592146155,0.059540070821861774,0.11861751483081087,0.15445466090543233,0.0180725164464338,0.04820571390550114,0.012259610542185991,0.07839673971618256,0.025155332952126915,0.0,0.04101649323283811,0.00018505072516507154
7592,6053.06,0.0,2465.5,3335.3,1017.4,8521.2,255.89999999999998,1165.15,41.25,0.0,0.0,3.0,22857.760000000002,0.26481422501592455,0.0,0.1078627127067569,0.14591543528324735,0.04451004822869782,0.3727924346042657,0.011195322726286388,0.0509739362037225,0.0018046387747530815,0.0,0.0,0.00013124645634567865
7593,8513.298999999999,130.0,2451.0,5079.156875000001,507.5,2774.18,3759.8,1854.2,188.75,2010.0,40.0,0.0,27307.885875,0.3117524014480304,0.004760529635837289,0.08975429336490151,0.1859959756038786,0.01858437530913403,0.101588970039593,0.13768184096016184,0.06789980039053463,0.006911922836648371,0.07360511206179193,0.0014647783494883967,0.0
7594,10322.063,0.0,5828.0,4276.5,949.1,6220.8,1639.0,1456.1,163.0,1492.0,1494.0,0.0,33840.563,0.30502042770387716,0.0,0.17221935698883023,0.1263720110093913,0.02804622369905607,0.1838267288874597,0.048433000361134654,0.043028243944995825,0.004816704733901738,0.04408910099988585,0.04414820167146746,0.0
7595,2972.42,1838.2,262.0,3655.85725,159.0,61.1,78.0,130.0,1.75,0.0,0.0,0.0,9158.32725,0.3245592692704882,0.20071350911816346,0.02860784429820413,0.3991839503223692,0.017361249020665864,0.006671523994733863,0.008516839142213442,0.014194731903689072,0.0001910829294727375,0.0,0.0,0.0
7596,9728.5,130.0,2198.0,3700.3,727.5,1160.9,362.4,2885.1,188.75,1775.0,320.0,0.0,23176.449999999997,0.4197579870946586,0.0056091420385779535,0.09483764769841802,0.15965775604115387,0.03138962179281124,0.05008963840450113,0.01563656211369731,0.12448412073462503,0.008144042767550683,0.07658636244981437,0.013807118864191887,0.0
7597,10911.2,357.5,5144.0,3906.1330000000003,2424.32,570.85,142.0,650.0,233.75,0.0,1009.0,0.0,25348.752999999997,0.43044326480280914,0.0141032578604557,0.20292911450121434,0.15409566695450466,0.09563862963988802,0.022519845453541642,0.005601853471845342,0.025642287019010366,0.009221360908759498,0.0,0.03980471938797148,0.0
7598,5623.05,0.0,2123.0,4332.3165,360.8,1972.0,1039.0,914.25,44.75,960.0,362.0,4.0,17735.1665,0.3170565102955194,0.0,0.11970567065158368,0.24427830998936492,0.020343761644414222,0.11119151320062319,0.058584169480450046,0.05155012218238831,0.0025232354035131274,0.05412974273458329,0.02041142382283245,0.0002255405947274304
7599,3341.87,0.0,998.0,1963.9688125,161.9,276.8,507.0,227.5,105.25,0.0,13.0,0.0,7595.2888125,0.4399924851442244,0.0,0.13139724171614572,0.25857723925754933,0.02131584512409218,0.036443643794618376,0.06675190536080751,0.029952778046516186,0.013857274239102544,0.0,0.001711587316943782,0.0
7600,2138.41,0.0,266.0,1300.2576875,79.2,1052.5,0.0,81.25,0.0,0.0,0.0,0.0,4917.6176875,0.43484673593792866,0.0,0.054091232158233936,0.264408046767259,0.0161053593493689,0.21402639791932787,0.0,0.016522227867881607,0.0,0.0,0.0,0.0
7601,6009.12,975.0,1386.0,2668.4168125,480.3,3159.8,3357.1,1150.1,7.0,640.0,1525.9,8.0,21366.736812500003,0.2812371422333678,0.04563167546621363,0.06486718173966369,0.12488649230419306,0.02247886536043324,0.14788406988527367,0.15711804893089823,0.05382665636276132,0.0003276120289882004,0.029953099793206896,0.071414742147585,0.0003744137474150862
7602,3726.54,124.8,3241.0,2770.2283125,417.2,594.5,959.0,1072.5,17.5,70.0,1830.0,0.0,14823.2683125,0.2513979995125316,0.008419195913411353,0.2186427400269727,0.1868837731395547,0.028144940184897566,0.04010586514842187,0.0646955839820632,0.0723524648808788,0.0011805763500376497,0.004722305400150599,0.12345455546107993,0.0
7603,5190.76,0.0,1885.0,2993.5168125,249.0,5017.6,1086.5,504.75,8.75,520.0,0.0,0.0,17455.8768125,0.29736460996808495,0.0,0.10798655491485643,0.17149048682311788,0.014264536962227719,0.2874447416131478,0.062242648230764724,0.028915763179455586,0.0005012638490742672,0.029789394459270736,0.0,0.0
7604,3801.8,1644.5,818.0,2072.7011875,184.0,1334.3,578.0,301.6,268.75,0.0,934.7,0.0,11938.3511875,0.31845268582655356,0.13774934027086308,0.0685186745768112,0.1736170393169714,0.015412513596739926,0.11176585267462001,0.04841539597236781,0.025263120112917186,0.022511483853933995,0.0,0.0782938937982218,0.0
7605,5972.57,0.0,1436.0,2575.4176875000003,533.9,615.0,2667.0,1089.5,13.0,1128.8,338.0,1.0,16370.1876875,0.36484432029820607,0.0,0.08772043591757384,0.1573236505691713,0.03261416485821217,0.03756829254130077,0.1629181076547141,0.06655391011991413,0.0007941265090031058,0.06895461564328506,0.02064728923408075,6.108665453870044e-05
7606,3520.57,2795.0,1838.0,2478.957875,330.2,350.0,792.0,276.25,5.25,0.0,300.0,0.0,12686.227875,0.27751117469187037,0.22031765687481789,0.1448815217659804,0.19540543488779166,0.026028225509862203,0.02758897313280367,0.06242990491765859,0.021775582365534323,0.00041383459699205504,0.0,0.02364769125668886,0.0
7607,2854.43,0.0,1802.0,5513.2015625,138.2,1531.4,638.0,341.25,5.25,0.0,1532.0,0.0,14355.731562500001,0.19883556526344734,0.0,0.1255247767872157,0.3840418399088465,0.009626816954491238,0.10667516269253172,0.0444421795728322,0.023770993384371455,0.0003657075905287916,0.0,0.106716957845735,0.0
7608,3958.52,513.5,1910.0,3845.792,242.4,2654.7,1522.7,422.5,87.0,400.0,650.0,0.0,16207.112000000001,0.24424585947206384,0.031683621363263234,0.11784949718370552,0.23729039448854303,0.014956396920068176,0.16379846082386545,0.09395258081760649,0.02606880238749507,0.005368013746064073,0.024680522970409534,0.04010584982691549,0.0
7609,4671.89,109.2,3702.8,1652.7879375,324.1,1725.0,1582.5,471.6,8.75,0.0,2738.0,0.0,16986.6279375,0.27503339786975894,0.0064285860855837085,0.21798322855036043,0.09729935473839832,0.019079713830931138,0.1015504670112811,0.09316151538861006,0.027763014633345028,0.0005151110645499766,0.0,0.16118561082718127,0.0
7610,8153.15,1274.0,2203.0,1592.6879375,484.7,1142.4,1263.6,2815.9,7.0,240.0,2056.6,0.0,21233.037937499997,0.38398414885326393,0.060000834725113396,0.10375340572953282,0.07500989458918308,0.02282763311716049,0.05380294630295883,0.059511031992663485,0.13261879945247004,0.0003296749160720516,0.011303139979613198,0.09685849034196876,0.0
7611,4460.06,1228.5,1670.0,4053.8870937499996,360.9,334.2,62.4,48.75,18.75,0.0,169.0,0.0,12406.447093750001,0.35949534675780354,0.09902109691169213,0.13460743332724937,0.32675648903482024,0.02908971418431395,0.02693760731614775,0.005029643017736743,0.003929408607606831,0.001511311002925704,0.0,0.01362194983970368,0.0
7612,4191.0,1228.5,588.0,2172.5011875,455.5,2200.0,1424.8,150.0,3.5,0.0,31.2,0.0,12445.001187500002,0.33676171957376116,0.09871433369037594,0.047247886210778224,0.17456817840098737,0.03660104110375762,0.17677780555053077,0.11448773515836193,0.012053032196627098,0.00028123741792129896,0.0,0.0025070306968984365,0.0
7613,3801.4,0.0,244.0,1786.03815625,137.2,165.0,330.4,130.0,525.25,0.0,130.0,0.0,7249.288156250001,0.5243825211614204,0.0,0.033658477182981685,0.24637428086096433,0.018925996186496256,0.02276085547209827,0.045576888775644045,0.01793279522044106,0.07245538991951282,0.0,0.01793279522044106,0.0
7614,3680.15,0.0,331.5,1736.8576874999999,440.1,845.4,371.8,130.0,8.75,0.0,0.0,0.0,7544.5576875,0.4877887017945875,0.0,0.043938957554693625,0.2302133218992634,0.05833343957713625,0.11205428270509198,0.04928055631624462,0.017230963746938676,0.0011597764060439495,0.0,0.0,0.0
7615,1784.51,3653.0,329.0,1637.6589375,124.7,1007.0,668.2,0.0,3.5,0.0,728.0,0.0,9935.5689375,0.17960823494110048,0.3676689299806894,0.03311335285071087,0.16482789740595064,0.012550866566819592,0.10135302833029132,0.0672533202882827,0.0,0.0003522697111777752,0.0,0.07327209992497724,0.0
7616,3414.33,1820.0,3879.0,5667.50053125,424.4,9475.8,124.8,1115.4499999999998,678.75,1100.0,967.2,4.0,28671.23053125,0.11908557591480337,0.06347826606243162,0.13529241431657815,0.1976720366108022,0.014802294569723064,0.3304985459090052,0.0043527953871381675,0.03890485268095568,0.023673556642788713,0.038365984982788336,0.0337341642503208,0.00013951267266468486
7617,4405.02,0.0,3812.0,2313.1011875,600.4,1676.4,461.4,1712.0,215.0,890.0,312.0,0.0,16397.3211875,0.2686426611779754,0.0,0.23247699770045135,0.14106579733666022,0.036615736993533834,0.10223621168547656,0.028138742586303316,0.10440729802286797,0.013111897824133537,0.05427715843478534,0.019027498237812388,0.0
7618,6700.5,0.0,1169.0,1612.75696875,139.9,4129.0,757.7,164.45,1639.25,0.0,101.4,0.0,16413.95696875,0.4082196640795918,0.0,0.07121987721946763,0.09825522095741299,0.008523234236957673,0.2515542113252197,0.0461619341053812,0.010018912582328015,0.09986927607528853,0.0,0.006177669418352453,0.0
7619,2297.55,0.0,280.0,1785.375625,315.1,999.5,624.0,146.25,3.5,0.0,0.0,0.0,6451.275625,0.3561388682722729,0.0,0.0434022689892435,0.2767476897253169,0.04884305342325224,0.154930599481246,0.0967250566045998,0.02266993514170308,0.0005425283623655437,0.0,0.0,0.0
7620,2095.75,1001.0,1553.0,2072.45415625,534.4,619.6,1517.1,325.0,5.25,0.0,78.0,0.0,9801.55415625,0.21381813196059696,0.10212666114400933,0.15844426049615032,0.21144138196986761,0.05452196574960897,0.06321446478004814,0.154781576045531,0.03315800686493809,0.0005356293416643845,0.0,0.007957921647585142,0.0
7621,3120.55,0.0,344.0,2005.846625,488.7,297.0,124.8,195.0,3.5,0.0,0.0,0.0,6579.396625,0.47429121207600095,0.0,0.052284429653152276,0.3048678684878645,0.07427732782411486,0.04514091746216926,0.01896830471137617,0.02963797611152527,0.0005319636737966075,0.0,0.0,0.0
7622,6865.97,2741.7000000000003,6005.0,4802.19625,675.35,1591.9,3040.0,1150.0,831.0,700.0,1157.0,12.0,29572.11625,0.232177161145848,0.09271233674390822,0.20306291065658855,0.16238933356688667,0.02283739162563315,0.05383111531627366,0.1027995417811872,0.038887984555383316,0.028100795796107424,0.023670947120668105,0.039124694026589996,0.000405787664925739
7623,4919.17,2184.0,213.0,3506.1444375,270.1,4745.0,26.0,325.0,5.25,0.0,436.8,0.0,16630.464437500003,0.295792701309518,0.13132525602083023,0.012807820298734816,0.2108266098446416,0.016241278228583445,0.28531975266430376,0.0015633959050098836,0.019542448812623545,0.00031568571158853415,0.0,0.026265051204166043,0.0
7624,5485.6900000000005,0.0,388.0,3976.8,326.7,1660.0,0.0,666.25,8.75,0.0,1482.0,0.0,13994.190000000002,0.3919976790368002,0.0,0.02772579191793165,0.2841750755134809,0.02334540262780482,0.1186206561437282,0.0,0.04760904346732465,0.0006252594826853143,0.0,0.1059010918102441,0.0
7625,8212.951000000001,0.0,4531.2,3735.531375,347.9,2930.75,1852.5,744.75,991.0,950.0,366.6,29.0,24692.182374999997,0.3326134108063019,0.0,0.18350747338508594,0.15128396989251544,0.014089479605992099,0.11869141234625279,0.07502374524317437,0.0301613680269118,0.04013416007340664,0.03847371550932019,0.01484680432180714,0.0011744607892318795
7626,6763.24,0.0,334.0,4131.127624999999,357.1,1185.4,0.0,403.0,3.5,0.0,0.0,0.0,13177.367624999999,0.5132466659857644,0.0,0.02534648873014196,0.31350173589772634,0.027099494387825433,0.08995726868476132,0.0,0.03058273939594973,0.0002656069178308289,0.0,0.0,0.0
7627,10704.99,3835.0,11750.0,5422.544000000001,285.5,4758.8,4292.0,4037.75,251.0,0.0,1925.3,64.0,47326.884000000005,0.22619258009887147,0.08103216767873413,0.24827326472623887,0.11457640017035561,0.0060325120918588255,0.1005517286961043,0.09068841295361849,0.0853162020977337,0.005303539527343485,0.0,0.04068089502786618,0.001352296931274833
7628,4697.7699999999995,0.0,571.0,3705.041375,189.0,1909.0,126.0,325.0,3.5,0.0,0.0,20.0,11546.311375,0.40686326978601856,0.0,0.049453022827387595,0.320885281426078,0.016368863948119535,0.16533418665058305,0.010912575965413025,0.028147517371105022,0.0003031271101503618,0.0,0.0,0.0017321549151449245
7629,6321.61,1040.0,4467.0,5114.441375,287.25,1659.3,117.0,1380.0,1256.75,359.3,728.0,0.0,22730.651374999998,0.2781094961032546,0.045753198306663134,0.19651878541910023,0.22500197159440183,0.012637121359220179,0.07299834802908282,0.005147234809499603,0.060710974676149165,0.055288780742210476,0.01580685014575391,0.0320272388146642,0.0
7630,5209.199,1860.3,1674.0,3938.8004375,679.0,866.4,1534.0,328.25,5.25,0.0,572.0,0.0,16667.1994375,0.31254194920591616,0.11161443210515971,0.10043678941248045,0.23632047197071288,0.04073869773660348,0.051982338319577694,0.09203705792039725,0.01969437044483077,0.00031498993095311966,0.0,0.034318902953368466,0.0
7631,5672.63,966.55,1275.0,3164.8088749999997,332.6,221.6,104.0,113.75,427.0,0.0,534.976,0.0,12812.914875,0.4427275179255415,0.07543560613876317,0.09950897297286539,0.24700147514247803,0.02595818385158826,0.017295049733950563,0.008116810344453334,0.008877761314245834,0.0333257501642459,0.0,0.04175287241186795,0.0
7632,6451.36,11.83,1850.0,2472.7681875,572.6,736.0,2847.0,236.014,3.5,0.0,71.5,0.0,15252.5721875,0.4229686587084051,0.0007756068848305524,0.12129101749252089,0.1621213889108171,0.03754120898173917,0.048254156148375874,0.18665704151416593,0.015473717947286391,0.0002294694925534179,0.0,0.0046877339193055366,0.0
7633,3778.85,1337.7,833.0,1727.90053125,188.7,348.0,130.0,415.0,3.5,0.0,364.0,0.0,9126.650531250001,0.4140456553103543,0.14657074853689905,0.09127116209257449,0.1893247172479764,0.02067571222913422,0.038130089325589346,0.01424399888599602,0.0454712272129873,0.00038349227769989285,0.0,0.039883196880788854,0.0
7634,4203.65,0.0,1321.0,2551.675625,149.3,1796.9,3198.0,400.75,12.25,100.0,938.6,0.0,14672.125624999999,0.2865058620297902,0.0,0.09003467076025667,0.17391315275083055,0.010175758020065345,0.12247032542702893,0.2179643278510983,0.02731369743162215,0.0008349165153770963,0.0068156450234865005,0.0639716441904443,0.0
7635,5497.898,0.0,493.0,1576.77628125,361.3,955.4,1365.0,466.41999999999996,105.25,0.0,156.0,0.0,10977.04428125,0.5008541333290433,0.0,0.044911907738415364,0.14364306464020624,0.03291414252715917,0.0870361798241015,0.12435041392076465,0.04249049088712311,0.009588191256527823,0.0,0.014211475876658816,0.0
7636,2792.59,0.0,496.0,3283.2842499999997,289.0,1548.5,400.4,139.1,5.25,0.0,0.0,0.0,8954.12425,0.3118775127562028,0.0,0.055393468546072494,0.36667843312538345,0.032275629858497884,0.17293706863627673,0.04471682420533755,0.015534740876529604,0.0005863219956993561,0.0,0.0,0.0
7637,6267.025,886.6,1322.0,2139.2842499999997,1464.1,962.0,1157.0,232.7,141.1,0.0,0.0,0.0,14571.80925,0.4300787151739582,0.06084350850255606,0.09072312005456701,0.14680978959424681,0.10047482607556092,0.06601788312594059,0.0793998864622799,0.015969190648031574,0.009683080362858852,0.0,0.0,0.0
7638,6877.34,4258.8,1310.0,2187.5424375000002,671.84,2506.6,1853.0,1185.5,7.0,0.0,783.9,0.0,21641.522437500003,0.31778448211587373,0.19678837347507658,0.06053178577353956,0.10108080167731036,0.031044026682515134,0.11582364444271318,0.085622442014022,0.0547789557515505,0.0003234522903929595,0.0,0.03622203577700585,0.0
7639,3487.55,0.0,1059.0,2959.92178125,331.4,2252.0,1138.8,364.0,83.5,0.0,0.0,0.0,11676.17178125,0.2986895076004645,0.0,0.09069753510312163,0.25350104783514277,0.028382590305169503,0.19287143442136914,0.09753196692675628,0.03117460130078968,0.007151316507186644,0.0,0.0,0.0
7640,4357.53,0.0,374.0,1883.775625,520.5,6367.0,2001.3,97.5,3.5,0.0,50.0,0.0,15655.105625,0.27834561480322173,0.0,0.023889969761861637,0.12032979336733156,0.033247939200665724,0.4067043782721204,0.12783688899575854,0.006228000138453234,0.00022356923573934687,0.0,0.003193846224847812,0.0
7641,4655.7,2935.4,1575.0,3196.77628125,467.7,866.0,1235.0,595.0,7.0,0.0,456.3,0.0,15989.876281249999,0.2911654798392251,0.18357865616772157,0.09849982403221418,0.19992501661808318,0.02924975726975655,0.05415926832501427,0.07723636995541873,0.03721104463439202,0.00043777699569872965,0.0,0.028536806162475763,0.0
7642,6322.48,1352.0,507.0,2935.013625,224.7,1628.3,1974.7,487.5,23.75,0.0,447.2,0.0,15902.643625,0.39757414861895324,0.0850173110761639,0.03188149165356147,0.18456136565784356,0.014129726182554756,0.10239178078795688,0.12417432261989711,0.030655280436116795,0.0014934623802210748,0.0,0.02812111058673114,0.0
7643,3477.0,0.0,315.0,1779.720125,137.9,1042.5,899.9000000000001,306.25,8.75,0.0,676.0,0.0,8643.020125,0.40228993450365247,0.0,0.036445593721210964,0.20591414797845334,0.015955071029063468,0.12061756017257916,0.10411869774513573,0.035433216117843995,0.0010123776033669713,0.0,0.07821340112869402,0.0
7644,3986.03,2106.0,2937.0,1959.2215,1044.8,784.0,1402.0,640.5,1471.0,0.0,351.0,4.0,16685.5515,0.23889111486665573,0.1262169847966967,0.17602055287174653,0.11742024229765495,0.06261704924766795,0.04698675977236952,0.08402479234803835,0.0383865046354626,0.08816010666473924,0.0,0.021036164132782784,0.0002397283661855588
7645,4082.56,1404.0,833.0,2865.425375,209.5,471.5,1379.9,1551.25,2504.75,0.0,466.7,0.0,15768.585375,0.2589046450845626,0.08903779043020212,0.05282655229940054,0.1817173390545821,0.013285909611914061,0.02990122378051303,0.08750943519560961,0.09837597749633263,0.15884430596869567,0.0,0.029596821078187553,0.0
7646,2379.55,0.0,437.0,1200.2576875,260.0,4625.0,176.8,385.0,3.5,0.0,0.0,50.0,9517.1076875,0.2500286933944605,0.0,0.04591731168220009,0.12611580397229796,0.027319224341812408,0.4859669714649323,0.01857707255243244,0.0404534668138376,0.0003677587892167055,0.0,0.0,0.0052536969888100785
7647,4695.97,0.0,329.0,2420.9688125000002,219.1,1217.8,474.1,97.5,34.0,0.0,558.9,0.0,10047.3388125,0.46738445748019314,0.0,0.03274498911002062,0.2409562231033801,0.021806769343481816,0.12120622412821613,0.04718662412480479,0.009704062122270547,0.0033839806375097294,0.0,0.05562666995012317,0.0
7648,6852.525,0.0,2183.0,1383.88709375,1929.7,3557.0,618.8,325.0,7.0,0.0,1118.0,0.0,17974.912093749997,0.38122717731580286,0.0,0.1214470473410017,0.07698992276191366,0.10735518426657398,0.19788692047271786,0.03442575945699123,0.018080756017327327,0.00038943166806551164,0.0,0.062197800699606,0.0
7649,5636.91,1493.7,1146.0,1990.28425,433.0,506.1,2030.9,495.0,408.75,60.0,2139.2,0.0,16339.844249999998,0.34497942047397423,0.09141458003799517,0.07013530744027748,0.12180558269397214,0.02649964059479943,0.0309733674481016,0.12429127040179715,0.030294046407449694,0.025015538321303158,0.0036720056251454175,0.1309192405551846,0.0
7650,5085.365,0.0,4509.0,1989.3688125,1265.3,1677.5,486.20000000000005,662.35,1647.0,0.0,0.0,4.0,17326.0838125,0.2935092000611895,0.0,0.2602434600222213,0.11481929985036542,0.07302862052918976,0.09681934002822716,0.028061736585230434,0.038228488743783165,0.09505898839135031,0.0,0.0,0.00023086578844286654
7651,4579.04,0.0,3748.0,2809.1135,1057.1,1554.0,1383.2,215.14999999999998,71.0,180.0,0.0,40.0,15636.603500000001,0.29284108917898954,0.0,0.23969399748481182,0.1796498517085248,0.06760419550191957,0.09938219639578377,0.0884591081432742,0.01375938195273673,0.004540628020656788,0.011511451319974953,0.0,0.0025581002933277677
7652,7838.44,0.0,2862.0,2469.8280000000004,1660.7,1365.8,990.5999999999999,671.5,2166.25,0.0,364.0,0.0,20389.118000000002,0.3844423285009189,0.0,0.14036899487265705,0.12113461700501219,0.08145031089623396,0.06698671320652516,0.04858474015403706,0.032934234820750946,0.106245400119809,0.0,0.017852660424055613,0.0
7653,2879.0,0.0,369.0,2881.9508124999998,652.0,626.5,760.1,97.5,50.5,0.0,834.6,0.0,9151.1508125,0.31460524025758974,0.0,0.04032279737931595,0.3149276928715243,0.07124786962415718,0.06846133484591177,0.08306059156644459,0.01065439768152657,0.005518431619662481,0.0,0.09120164415386746,0.0
7654,5999.64,2035.8,3130.0,7387.439125000001,272.7,1769.0,2397.0,1026.0500000000002,170.7,0.0,456.29999999999995,0.0,24644.629125,0.2434461468082653,0.08260623398608358,0.12700536023992612,0.299758583808674,0.011065291289913052,0.07178034577138316,0.09726257140418623,0.04163381785117451,0.006926458464202999,0.0,0.018515190376191145,0.0
7655,2888.34,0.0,439.0,4734.059125,192.5,4514.7,26.0,477.09999999999997,3.5,0.0,405.6,8.0,13688.799125,0.21100024725507105,0.0,0.032070015491589006,0.3458345090588799,0.014062592214421146,0.3298097925737514,0.0018993631042854536,0.03485331296363807,0.00025568349480765723,0.0,0.02963006442685308,0.0005844194167032165
7656,5587.12,2353.0,1317.0,7697.6,410.4,670.6,52.0,859.35,3.5,0.0,694.0,0.0,19644.57,0.28441039941317114,0.1197786462111413,0.0670414267148632,0.3918436494155892,0.020891269190417505,0.03413665964691515,0.002647041905218592,0.04374491271633841,0.00017816628208202064,0.0,0.03532782850426352,0.0
7657,7896.78,0.0,8232.5,3899.6820000000002,285.1,2361.4,6344.0,1456.6,65.25,0.0,1696.0,0.0,32237.311999999998,0.24495776819109485,0.0,0.25537178782151565,0.12096796407839464,0.008843789457384042,0.07325052411317669,0.19679060090369818,0.04518366791871481,0.002024052129408308,0.0,0.05260984538661288,0.0
7658,8235.33,0.0,2234.0,5628.044000000001,523.1,732.0,130.0,817.5999999999999,3.5,0.0,988.0,20.0,19311.574,0.4264453016621017,0.0,0.11568192214679135,0.29143372777382104,0.02708738293419273,0.03790473008569886,0.0067317143594820385,0.04233730507932704,0.00018123846352451642,0.0,0.051161029132063496,0.0010356483629972368
7659,8227.78,0.0,1906.0,4262.1,506.4,3461.8,2663.04,1250.2,7.0,2804.1,669.5,40.0,25797.92,0.31893191389073233,0.0,0.07388192536452552,0.16521099375453527,0.019629489509231754,0.1341891129207316,0.10322692682200736,0.04846127129629056,0.0002713397049064421,0.10869480950402204,0.025951704633551852,0.0015505125994653833
