indicator,basis,geography,year,governorates,complete,period,mean,theil_weighted,cv_weighted,cv_unweighted,tail_ratio
road_injuries,per_head,as_printed,2016,24,True,post,0.983581,0.07148,0.386662,0.371385,3.414245
road_injuries,per_head,as_printed,2017,24,True,post,1.020604,0.14803,0.551321,0.547555,6.161442
road_injuries,per_head,as_printed,2018,24,True,post,0.75206,0.085788,0.434908,0.390119,3.123306
road_injuries,per_head,as_printed,2019,24,True,post,0.721103,0.121286,0.511999,0.464392,3.892492
road_injuries,per_head,as_printed,2020,24,True,post,0.559336,0.078192,0.410259,0.349186,2.715357
road_injuries,per_head,as_printed,2021,24,True,post,0.577325,0.081095,0.401054,0.366232,3.637845
road_injuries,per_head,as_printed,2022,24,True,post,0.671779,0.077812,0.399795,0.380421,3.373225
road_injuries,per_head,as_printed,2023,24,True,post,0.679082,0.082947,0.420489,0.407143,3.287623
road_injuries,per_head,constant,2005,23,True,pre,1.350684,0.075077,0.390875,0.397664,3.535179
road_injuries,per_head,constant,2006,22,False,pre,1.244335,,,,
road_injuries,per_head,constant,2007,22,False,pre,1.215776,,,,
road_injuries,per_head,constant,2008,22,False,pre,1.175131,,,,
road_injuries,per_head,constant,2009,22,False,pre,1.018862,,,,
road_injuries,per_head,constant,2010,22,False,pre,0.949249,,,,
road_injuries,per_head,constant,2011,22,False,post,1.022793,,,,
road_injuries,per_head,constant,2012,22,False,post,1.142733,,,,
road_injuries,per_head,constant,2013,23,True,post,1.155747,0.086798,0.451558,0.37935,3.130243
road_injuries,per_head,constant,2014,23,True,post,1.094722,0.067945,0.394511,0.341241,2.82032
road_injuries,per_head,constant,2015,23,True,post,0.964281,0.064822,0.382104,0.343806,2.852062
road_injuries,per_head,constant,2016,23,True,post,0.995156,0.071344,0.386408,0.370355,3.414245
road_injuries,per_head,constant,2017,23,True,post,1.027161,0.143476,0.542736,0.548405,6.161442
road_injuries,per_head,constant,2018,23,True,post,0.763088,0.085734,0.434826,0.386227,3.123306
road_injuries,per_head,constant,2019,23,True,post,0.731266,0.12127,0.511979,0.462784,3.892492
road_injuries,per_head,constant,2020,23,True,post,0.567689,0.077759,0.409613,0.343225,2.624321
road_injuries,per_head,constant,2021,23,True,post,0.588657,0.079479,0.398713,0.352128,3.424818
road_injuries,per_head,constant,2022,23,True,post,0.678299,0.076809,0.398004,0.380146,3.373225
road_injuries,per_head,constant,2023,23,True,post,0.68961,0.082894,0.420407,0.402588,3.287623
road_injuries,share_of_national,as_printed,1995,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,1996,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,1997,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,1998,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,1999,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,2000,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,2001,23,False,pre,0.043478,,,,
road_injuries,share_of_national,as_printed,2002,24,True,pre,0.041667,,,0.836261,19.541254
road_injuries,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.82812,19.748227
road_injuries,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.885057,20.844106
road_injuries,share_of_national,as_printed,2005,24,True,pre,0.041667,0.266111,0.778501,0.873783,17.589172
road_injuries,share_of_national,as_printed,2006,22,False,pre,0.045455,,,,
road_injuries,share_of_national,as_printed,2007,22,False,pre,0.045455,,,,
road_injuries,share_of_national,as_printed,2008,22,False,pre,0.045455,,,,
road_injuries,share_of_national,as_printed,2009,22,False,pre,0.045455,,,,
road_injuries,share_of_national,as_printed,2010,22,False,pre,0.045455,,,,
road_injuries,share_of_national,as_printed,2011,22,False,post,0.045455,,,,
road_injuries,share_of_national,as_printed,2012,22,False,post,0.045455,,,,
road_injuries,share_of_national,as_printed,2013,24,True,post,0.041667,0.314927,0.924774,0.971914,13.386423
road_injuries,share_of_national,as_printed,2014,24,True,post,0.041667,0.268166,0.851557,0.870721,9.48307
road_injuries,share_of_national,as_printed,2015,24,True,post,0.041667,0.248072,0.810717,0.830929,9.584211
road_injuries,share_of_national,as_printed,2016,24,True,post,0.041667,0.232322,0.758125,0.788956,9.109453
road_injuries,share_of_national,as_printed,2017,24,True,post,0.041667,0.264599,0.837516,0.786224,7.461369
road_injuries,share_of_national,as_printed,2018,24,True,post,0.041667,0.264767,0.828735,0.872159,11.522059
road_injuries,share_of_national,as_printed,2019,24,True,post,0.041667,0.284328,0.870246,0.898922,14.955665
road_injuries,share_of_national,as_printed,2020,24,True,post,0.041667,0.2426,0.78774,0.831341,12.128205
road_injuries,share_of_national,as_printed,2021,24,True,post,0.041667,0.22338,0.739783,0.77985,11.028571
road_injuries,share_of_national,as_printed,2022,24,True,post,0.041667,0.214897,0.724304,0.775908,15.215909
road_injuries,share_of_national,as_printed,2023,24,True,post,0.041667,0.185491,0.668774,0.704535,12.346939
road_injuries,share_of_national,constant,1995,23,True,pre,0.043478,,,0.706112,13.420875
road_injuries,share_of_national,constant,1996,23,True,pre,0.043478,,,0.647839,12.103659
road_injuries,share_of_national,constant,1997,23,True,pre,0.043478,,,0.649105,11.236364
road_injuries,share_of_national,constant,1998,23,True,pre,0.043478,,,0.700288,15.009091
road_injuries,share_of_national,constant,1999,23,True,pre,0.043478,,,0.777304,14.557789
road_injuries,share_of_national,constant,2000,23,True,pre,0.043478,,,0.811684,16.954054
road_injuries,share_of_national,constant,2001,23,True,pre,0.043478,,,0.83539,18.085106
road_injuries,share_of_national,constant,2002,23,True,pre,0.043478,,,0.824189,19.541254
road_injuries,share_of_national,constant,2003,23,True,pre,0.043478,,,0.832561,19.748227
road_injuries,share_of_national,constant,2004,23,True,pre,0.043478,,,0.897019,20.95057
road_injuries,share_of_national,constant,2005,23,True,pre,0.043478,0.258094,0.745393,0.887796,17.968153
road_injuries,share_of_national,constant,2006,22,False,pre,0.045455,,,,
road_injuries,share_of_national,constant,2007,22,False,pre,0.045455,,,,
road_injuries,share_of_national,constant,2008,22,False,pre,0.045455,,,,
road_injuries,share_of_national,constant,2009,22,False,pre,0.045455,,,,
road_injuries,share_of_national,constant,2010,22,False,pre,0.045455,,,,
road_injuries,share_of_national,constant,2011,22,False,post,0.045455,,,,
road_injuries,share_of_national,constant,2012,22,False,post,0.045455,,,,
road_injuries,share_of_national,constant,2013,23,True,post,0.043478,0.297106,0.874083,0.969456,13.430809
road_injuries,share_of_national,constant,2014,23,True,post,0.043478,0.256057,0.806696,0.876492,9.920993
road_injuries,share_of_national,constant,2015,23,True,post,0.043478,0.232557,0.765343,0.827717,9.697368
road_injuries,share_of_national,constant,2016,23,True,post,0.043478,0.212208,0.712238,0.774809,9.109453
road_injuries,share_of_national,constant,2017,23,True,post,0.043478,0.260477,0.8044,0.796643,8.024283
road_injuries,share_of_national,constant,2018,23,True,post,0.043478,0.240997,0.780435,0.852094,11.522059
road_injuries,share_of_national,constant,2019,23,True,post,0.043478,0.26042,0.819901,0.879528,14.955665
road_injuries,share_of_national,constant,2020,23,True,post,0.043478,0.218024,0.738816,0.809851,12.128205
road_injuries,share_of_national,constant,2021,23,True,post,0.043478,0.199028,0.693771,0.755037,10.575342
road_injuries,share_of_national,constant,2022,23,True,post,0.043478,0.195386,0.677167,0.763678,15.215909
road_injuries,share_of_national,constant,2023,23,True,post,0.043478,0.166483,0.62398,0.688296,12.346939
secondary_pupils,per_head,as_printed,2005,24,True,pre,112.573394,0.008109,0.13146,0.154593,1.588591
secondary_pupils,per_head,as_printed,2006,24,True,pre,112.77381,0.007508,0.125986,0.146494,1.567272
secondary_pupils,per_head,as_printed,2007,24,True,pre,109.258321,0.00656,0.117426,0.135457,1.52803
secondary_pupils,per_head,as_printed,2008,24,True,pre,101.479155,0.005736,0.109412,0.125146,1.489137
secondary_pupils,per_head,as_printed,2009,24,True,pre,96.028327,0.0047,0.098782,0.112812,1.432759
secondary_pupils,per_head,as_printed,2010,24,True,pre,91.58163,0.003945,0.09029,0.100177,1.369611
secondary_pupils,per_head,as_printed,2011,24,True,post,88.969078,0.003387,0.083283,0.089235,1.335826
secondary_pupils,per_head,as_printed,2012,24,True,post,86.676325,0.003361,0.082793,0.086883,1.328782
secondary_pupils,per_head,as_printed,2013,24,True,post,83.788705,0.003021,0.078427,0.083023,1.304875
secondary_pupils,per_head,as_printed,2014,24,True,post,81.797074,0.0029,0.076367,0.07911,1.289729
secondary_pupils,per_head,as_printed,2015,24,True,post,82.153062,0.002738,0.073993,0.077089,1.285604
secondary_pupils,per_head,as_printed,2016,24,True,post,80.295381,0.002474,0.070205,0.072631,1.26372
secondary_pupils,per_head,as_printed,2017,24,True,post,79.615179,0.002231,0.066519,0.069308,1.253869
secondary_pupils,per_head,as_printed,2018,24,True,post,79.66512,0.001894,0.0612,0.062912,1.218957
secondary_pupils,per_head,as_printed,2019,24,True,post,81.229148,0.001725,0.05827,0.059829,1.207017
secondary_pupils,per_head,as_printed,2020,24,True,post,85.337299,0.001787,0.059087,0.059713,1.206162
secondary_pupils,per_head,as_printed,2021,24,True,post,85.424852,0.001736,0.058419,0.060089,1.21276
secondary_pupils,per_head,as_printed,2022,24,True,post,87.158377,0.001607,0.05632,0.058121,1.213725
secondary_pupils,per_head,as_printed,2023,24,True,post,89.0067,0.001825,0.060052,0.061767,1.240488
secondary_pupils,per_head,constant,2005,23,True,pre,113.13163,0.00807,0.131186,0.155034,1.575054
secondary_pupils,per_head,constant,2006,23,True,pre,113.345776,0.00747,0.125704,0.146582,1.553824
secondary_pupils,per_head,constant,2007,23,True,pre,109.822873,0.006541,0.117279,0.135209,1.517622
secondary_pupils,per_head,constant,2008,23,True,pre,101.958805,0.005702,0.109122,0.124882,1.475642
secondary_pupils,per_head,constant,2009,23,True,pre,96.447949,0.004682,0.098612,0.112593,1.42343
secondary_pupils,per_head,constant,2010,23,True,pre,91.949679,0.003886,0.089687,0.099487,1.354427
secondary_pupils,per_head,constant,2011,23,True,post,89.305098,0.00329,0.082195,0.087933,1.317049
secondary_pupils,per_head,constant,2012,23,True,post,86.993402,0.003231,0.081323,0.085258,1.307443
secondary_pupils,per_head,constant,2013,23,True,post,84.102901,0.002874,0.07668,0.080912,1.283124
secondary_pupils,per_head,constant,2014,23,True,post,82.132241,0.002649,0.073322,0.07517,1.262202
secondary_pupils,per_head,constant,2015,23,True,post,82.484134,0.002391,0.069608,0.071974,1.253882
secondary_pupils,per_head,constant,2016,23,True,post,80.615605,0.002133,0.06565,0.067178,1.233232
secondary_pupils,per_head,constant,2017,23,True,post,79.926533,0.001885,0.061627,0.06354,1.223823
secondary_pupils,per_head,constant,2018,23,True,post,79.970607,0.001599,0.056663,0.057121,1.192388
secondary_pupils,per_head,constant,2019,23,True,post,81.499756,0.001364,0.052283,0.053368,1.178071
secondary_pupils,per_head,constant,2020,23,True,post,85.660953,0.00141,0.053002,0.052329,1.176808
secondary_pupils,per_head,constant,2021,23,True,post,85.701319,0.001351,0.052027,0.053476,1.182727
secondary_pupils,per_head,constant,2022,23,True,post,87.393534,0.001252,0.050122,0.052345,1.184622
secondary_pupils,per_head,constant,2023,23,True,post,89.236586,0.001441,0.053762,0.056237,1.209279
secondary_pupils,share_of_national,as_printed,1998,23,False,pre,0.043478,,,,
secondary_pupils,share_of_national,as_printed,1999,23,False,pre,0.043478,,,,
secondary_pupils,share_of_national,as_printed,2000,24,True,pre,0.041667,,,0.446201,5.08425
secondary_pupils,share_of_national,as_printed,2001,24,True,pre,0.041667,,,0.446741,5.117956
secondary_pupils,share_of_national,as_printed,2002,24,True,pre,0.041667,,,0.373985,3.37038
secondary_pupils,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.429541,4.898127
secondary_pupils,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.429649,4.872905
secondary_pupils,share_of_national,as_printed,2005,24,True,pre,0.041667,0.070552,0.376602,0.43019,4.855401
secondary_pupils,share_of_national,as_printed,2006,24,True,pre,0.041667,0.069437,0.372791,0.429264,4.838997
secondary_pupils,share_of_national,as_printed,2007,24,True,pre,0.041667,0.070748,0.375735,0.43608,4.956064
secondary_pupils,share_of_national,as_printed,2008,24,True,pre,0.041667,0.071553,0.377654,0.440557,5.059656
secondary_pupils,share_of_national,as_printed,2009,24,True,pre,0.041667,0.074458,0.385105,0.451123,5.272761
secondary_pupils,share_of_national,as_printed,2010,24,True,pre,0.041667,0.076456,0.389543,0.459425,5.429359
secondary_pupils,share_of_national,as_printed,2011,24,True,post,0.041667,0.07788,0.392681,0.466273,5.615796
secondary_pupils,share_of_national,as_printed,2012,24,True,post,0.041667,0.078249,0.393293,0.46925,5.694436
secondary_pupils,share_of_national,as_printed,2013,24,True,post,0.041667,0.079232,0.39528,0.473535,5.686323
secondary_pupils,share_of_national,as_printed,2014,24,True,post,0.041667,0.081249,0.400397,0.480732,5.747093
secondary_pupils,share_of_national,as_printed,2015,24,True,post,0.041667,0.082519,0.403285,0.48541,5.808653
secondary_pupils,share_of_national,as_printed,2016,24,True,post,0.041667,0.083293,0.404642,0.489175,5.906787
secondary_pupils,share_of_national,as_printed,2017,24,True,post,0.041667,0.084032,0.40606,0.49275,5.994549
secondary_pupils,share_of_national,as_printed,2018,24,True,post,0.041667,0.084861,0.406887,0.497667,6.123609
secondary_pupils,share_of_national,as_printed,2019,24,True,post,0.041667,0.084986,0.406412,0.49995,6.175896
secondary_pupils,share_of_national,as_printed,2020,24,True,post,0.041667,0.083957,0.402764,0.498613,6.103806
secondary_pupils,share_of_national,as_printed,2021,24,True,post,0.041667,0.084844,0.404912,0.501393,6.116483
secondary_pupils,share_of_national,as_printed,2022,24,True,post,0.041667,0.084021,0.402266,0.500381,6.171492
secondary_pupils,share_of_national,as_printed,2023,24,True,post,0.041667,0.083118,0.400224,0.497863,6.115251
secondary_pupils,share_of_national,constant,1998,23,True,pre,0.043478,,,0.467603,5.613645
secondary_pupils,share_of_national,constant,1999,23,True,pre,0.043478,,,0.462068,5.461255
secondary_pupils,share_of_national,constant,2000,23,True,pre,0.043478,,,0.454493,5.319788
secondary_pupils,share_of_national,constant,2001,23,True,pre,0.043478,,,0.456117,5.346708
secondary_pupils,share_of_national,constant,2002,23,True,pre,0.043478,,,0.397044,3.716433
secondary_pupils,share_of_national,constant,2003,23,True,pre,0.043478,,,0.440114,5.1128
secondary_pupils,share_of_national,constant,2004,23,True,pre,0.043478,,,0.439592,5.089884
secondary_pupils,share_of_national,constant,2005,23,True,pre,0.043478,0.067612,0.361928,0.440551,5.078713
secondary_pupils,share_of_national,constant,2006,23,True,pre,0.043478,0.066866,0.359149,0.440625,5.077966
secondary_pupils,share_of_national,constant,2007,23,True,pre,0.043478,0.068316,0.362434,0.448015,5.209892
secondary_pupils,share_of_national,constant,2008,23,True,pre,0.043478,0.06985,0.36621,0.454665,5.343393
secondary_pupils,share_of_national,constant,2009,23,True,pre,0.043478,0.072989,0.374138,0.466106,5.570483
secondary_pupils,share_of_national,constant,2010,23,True,pre,0.043478,0.075618,0.380108,0.476351,5.740391
secondary_pupils,share_of_national,constant,2011,23,True,post,0.043478,0.077326,0.383834,0.484147,5.950576
secondary_pupils,share_of_national,constant,2012,23,True,post,0.043478,0.078174,0.385632,0.488403,6.054256
secondary_pupils,share_of_national,constant,2013,23,True,post,0.043478,0.079366,0.388083,0.493342,6.021668
secondary_pupils,share_of_national,constant,2014,23,True,post,0.043478,0.0808,0.391316,0.499498,6.065258
secondary_pupils,share_of_national,constant,2015,23,True,post,0.043478,0.08219,0.394294,0.504715,6.100705
secondary_pupils,share_of_national,constant,2016,23,True,post,0.043478,0.083441,0.396817,0.509608,6.201957
secondary_pupils,share_of_national,constant,2017,23,True,post,0.043478,0.084688,0.399459,0.514402,6.298973
secondary_pupils,share_of_national,constant,2018,23,True,post,0.043478,0.086075,0.401768,0.520536,6.427592
secondary_pupils,share_of_national,constant,2019,23,True,post,0.043478,0.087204,0.403877,0.525174,6.502862
secondary_pupils,share_of_national,constant,2020,23,True,post,0.043478,0.085787,0.399423,0.522841,6.390062
secondary_pupils,share_of_national,constant,2021,23,True,post,0.043478,0.087511,0.403661,0.527554,6.408949
secondary_pupils,share_of_national,constant,2022,23,True,post,0.043478,0.087899,0.404467,0.529115,6.483936
secondary_pupils,share_of_national,constant,2023,23,True,post,0.043478,0.087547,0.403982,0.527791,6.432294
sports_halls,per_head,as_printed,2007,24,True,pre,0.011253,0.170303,0.625617,0.578154,5.683699
sports_halls,per_head,as_printed,2008,24,True,pre,0.012136,0.147987,0.57804,0.515795,5.129173
sports_halls,per_head,as_printed,2009,24,True,pre,0.01359,0.11268,0.497985,0.445904,4.492202
sports_halls,per_head,as_printed,2010,24,True,pre,0.01381,0.106594,0.478408,0.443543,4.560339
sports_halls,per_head,as_printed,2011,24,True,post,0.013844,0.108698,0.48541,0.44626,4.615893
sports_halls,per_head,as_printed,2012,24,True,post,0.014388,0.097391,0.45205,0.42564,4.712391
sports_halls,per_head,as_printed,2013,24,True,post,0.014671,0.102417,0.463745,0.439618,4.920241
sports_halls,per_head,as_printed,2014,24,True,post,0.014749,0.097595,0.452022,0.432717,4.593877
sports_halls,per_head,as_printed,2015,24,True,post,0.015798,0.098516,0.452123,0.436296,4.645153
sports_halls,per_head,as_printed,2016,23,False,post,0.016406,,,,
sports_halls,per_head,as_printed,2017,23,False,post,0.019193,,,,
sports_halls,per_head,as_printed,2018,23,False,post,0.020435,,,,
sports_halls,per_head,as_printed,2019,21,False,post,0.022016,,,,
sports_halls,per_head,as_printed,2020,21,False,post,0.022568,,,,
sports_halls,per_head,as_printed,2021,22,False,post,0.02361,,,,
sports_halls,per_head,as_printed,2022,21,False,post,0.025069,,,,
sports_halls,per_head,as_printed,2023,24,True,post,0.025596,0.074492,0.401518,0.410513,3.870879
sports_halls,per_head,constant,2007,23,True,pre,0.011398,0.167787,0.623005,0.575911,5.683699
sports_halls,per_head,constant,2008,23,True,pre,0.012258,0.147616,0.577583,0.518679,5.129173
sports_halls,per_head,constant,2009,23,True,pre,0.013637,0.112055,0.496902,0.452084,4.492202
sports_halls,per_head,constant,2010,23,True,pre,0.013883,0.106226,0.477774,0.449113,4.560339
sports_halls,per_head,constant,2011,23,True,post,0.01386,0.10869,0.485397,0.455279,4.615893
sports_halls,per_head,constant,2012,23,True,post,0.014373,0.096988,0.451195,0.434099,4.712391
sports_halls,per_head,constant,2013,23,True,post,0.014613,0.102417,0.463745,0.450431,4.920241
sports_halls,per_head,constant,2014,23,True,post,0.014679,0.097507,0.451824,0.443262,4.593877
sports_halls,per_head,constant,2015,23,True,post,0.015664,0.098375,0.451777,0.447115,4.645153
sports_halls,per_head,constant,2016,22,False,post,0.016242,,,,
sports_halls,per_head,constant,2017,22,False,post,0.019037,,,,
sports_halls,per_head,constant,2018,22,False,post,0.020355,,,,
sports_halls,per_head,constant,2019,20,False,post,0.021893,,,,
sports_halls,per_head,constant,2020,20,False,post,0.022485,,,,
sports_halls,per_head,constant,2021,21,False,post,0.023589,,,,
sports_halls,per_head,constant,2022,20,False,post,0.025098,,,,
sports_halls,per_head,constant,2023,23,True,post,0.025625,0.074414,0.40132,0.41867,3.870879
sports_halls,share_of_national,as_printed,2007,24,True,pre,0.041667,0.420985,1.075438,1.160188,18.0
sports_halls,share_of_national,as_printed,2008,24,True,pre,0.041667,0.386977,1.020087,1.094467,13.75
sports_halls,share_of_national,as_printed,2009,24,True,pre,0.041667,0.330244,0.929845,0.995453,14.25
sports_halls,share_of_national,as_printed,2010,24,True,pre,0.041667,0.320694,0.907247,0.975127,14.5
sports_halls,share_of_national,as_printed,2011,24,True,post,0.041667,0.325378,0.919402,0.986444,14.75
sports_halls,share_of_national,as_printed,2012,24,True,post,0.041667,0.30248,0.86864,0.94872,15.25
sports_halls,share_of_national,as_printed,2013,24,True,post,0.041667,0.311999,0.879807,0.972129,16.25
sports_halls,share_of_national,as_printed,2014,24,True,post,0.041667,0.301796,0.860753,0.958394,16.25
sports_halls,share_of_national,as_printed,2015,24,True,post,0.041667,0.292192,0.847801,0.937108,16.75
sports_halls,share_of_national,as_printed,2016,23,False,post,0.043478,,,,
sports_halls,share_of_national,as_printed,2017,23,False,post,0.043478,,,,
sports_halls,share_of_national,as_printed,2018,23,False,post,0.043478,,,,
sports_halls,share_of_national,as_printed,2019,21,False,post,0.047619,,,,
sports_halls,share_of_national,as_printed,2020,21,False,post,0.047619,,,,
sports_halls,share_of_national,as_printed,2021,22,False,post,0.045455,,,,
sports_halls,share_of_national,as_printed,2022,21,False,post,0.047619,,,,
sports_halls,share_of_national,as_printed,2023,24,True,post,0.041667,0.209843,0.734356,0.745744,8.0
sports_halls,share_of_national,constant,2007,23,True,pre,0.043478,0.390733,1.029244,1.129382,18.0
sports_halls,share_of_national,constant,2008,23,True,pre,0.043478,0.359349,0.97233,1.068884,13.75
sports_halls,share_of_national,constant,2009,23,True,pre,0.043478,0.308069,0.881788,0.980603,14.25
sports_halls,share_of_national,constant,2010,23,True,pre,0.043478,0.298156,0.859663,0.959444,14.5
sports_halls,share_of_national,constant,2011,23,True,post,0.043478,0.304587,0.870356,0.976203,14.75
sports_halls,share_of_national,constant,2012,23,True,post,0.043478,0.285373,0.823119,0.944736,15.5
sports_halls,share_of_national,constant,2013,23,True,post,0.043478,0.295463,0.833415,0.971226,16.5
sports_halls,share_of_national,constant,2014,23,True,post,0.043478,0.287406,0.816497,0.961127,16.75
sports_halls,share_of_national,constant,2015,23,True,post,0.043478,0.283769,0.809031,0.950604,18.0
sports_halls,share_of_national,constant,2016,22,False,post,0.045455,,,,
sports_halls,share_of_national,constant,2017,22,False,post,0.045455,,,,
sports_halls,share_of_national,constant,2018,22,False,post,0.045455,,,,
sports_halls,share_of_national,constant,2019,20,False,post,0.05,,,,
sports_halls,share_of_national,constant,2020,20,False,post,0.05,,,,
sports_halls,share_of_national,constant,2021,21,False,post,0.047619,,,,
sports_halls,share_of_national,constant,2022,20,False,post,0.05,,,,
sports_halls,share_of_national,constant,2023,23,True,post,0.043478,0.209338,0.706905,0.7674,8.818182
stillbirths,per_head,as_printed,2005,24,True,pre,0.150683,,0.735691,0.880027,460.182898
stillbirths,per_head,as_printed,2006,24,True,pre,0.140885,,0.670188,0.748935,93.55507
stillbirths,per_head,as_printed,2007,24,True,pre,0.123348,,0.791157,0.84824,
stillbirths,per_head,as_printed,2008,24,True,pre,0.134443,,0.537486,0.622662,95.867884
stillbirths,per_head,as_printed,2009,24,True,pre,0.146326,,0.567992,0.633137,179.780876
stillbirths,per_head,as_printed,2010,23,False,pre,0.187027,,,,
stillbirths,per_head,as_printed,2011,24,True,post,0.166973,,0.69535,0.728156,
stillbirths,per_head,as_printed,2012,24,True,post,0.212218,0.173817,0.599544,0.569734,12.148196
stillbirths,per_head,as_printed,2013,24,True,post,0.21356,,0.710255,0.731485,23.875488
stillbirths,per_head,as_printed,2014,24,True,post,0.191769,,0.643588,0.624996,27.805688
stillbirths,per_head,as_printed,2015,24,True,post,0.182242,0.201843,0.625788,0.656905,15.105533
stillbirths,per_head,as_printed,2016,24,True,post,0.189059,,0.596395,0.63577,24.78342
stillbirths,per_head,as_printed,2017,24,True,post,0.182707,,0.629295,0.652984,20.822381
stillbirths,per_head,as_printed,2018,24,True,post,0.172276,0.211503,0.64705,0.66777,17.09624
stillbirths,per_head,as_printed,2019,24,True,post,0.177259,0.161649,0.544172,0.565884,14.825562
stillbirths,per_head,as_printed,2020,24,True,post,0.149393,,0.533613,0.561667,14.06503
stillbirths,per_head,as_printed,2021,24,True,post,0.136048,,0.596085,0.607706,12.647457
stillbirths,per_head,as_printed,2022,24,True,post,0.122418,0.180078,0.600241,0.579457,8.28269
stillbirths,per_head,as_printed,2023,24,True,post,0.109941,0.184194,0.6078,0.588049,13.377151
stillbirths,per_head,constant,2005,23,True,pre,0.156259,,0.734999,0.84833,460.182898
stillbirths,per_head,constant,2006,23,True,pre,0.14575,,0.668064,0.718697,37.885222
stillbirths,per_head,constant,2007,23,True,pre,0.127154,,0.787625,0.82221,164.766354
stillbirths,per_head,constant,2008,23,True,pre,0.138717,,0.536974,0.597094,95.867884
stillbirths,per_head,constant,2009,23,True,pre,0.150961,,0.563389,0.60285,35.88179
stillbirths,per_head,constant,2010,23,True,pre,0.187027,,0.586678,0.606817,21.558337
stillbirths,per_head,constant,2011,23,True,post,0.172784,,0.692787,0.696331,23.588814
stillbirths,per_head,constant,2012,23,True,post,0.219594,0.164387,0.596689,0.533903,7.729737
stillbirths,per_head,constant,2013,23,True,post,0.221757,0.234363,0.709212,0.695256,15.369822
stillbirths,per_head,constant,2014,23,True,post,0.199541,0.212984,0.643224,0.582665,12.555737
stillbirths,per_head,constant,2015,23,True,post,0.188336,0.199925,0.62509,0.628874,11.940719
stillbirths,per_head,constant,2016,23,True,post,0.196833,0.201142,0.596141,0.59272,14.459081
stillbirths,per_head,constant,2017,23,True,post,0.189625,,0.628463,0.616282,12.180917
stillbirths,per_head,constant,2018,23,True,post,0.178566,0.204052,0.645344,0.632944,10.864769
stillbirths,per_head,constant,2019,23,True,post,0.183378,0.150893,0.540246,0.529868,8.50125
stillbirths,per_head,constant,2020,23,True,post,0.154208,0.143355,0.525376,0.526253,7.609653
stillbirths,per_head,constant,2021,23,True,post,0.140648,0.167568,0.591199,0.573191,7.529034
stillbirths,per_head,constant,2022,23,True,post,0.1268,0.171762,0.597842,0.542897,6.126693
stillbirths,per_head,constant,2023,23,True,post,0.113886,0.17998,0.606527,0.553075,7.904839
stillbirths,share_of_national,as_printed,2003,24,True,pre,0.041667,,,0.909042,128.5
stillbirths,share_of_national,as_printed,2004,24,True,pre,0.041667,,,0.970307,
stillbirths,share_of_national,as_printed,2005,24,True,pre,0.041667,,0.788903,0.980248,590.0
stillbirths,share_of_national,as_printed,2006,24,True,pre,0.041667,,0.873963,1.020425,160.0
stillbirths,share_of_national,as_printed,2007,24,True,pre,0.041667,,1.172073,1.39825,
stillbirths,share_of_national,as_printed,2008,24,True,pre,0.041667,,0.845167,0.985616,301.5
stillbirths,share_of_national,as_printed,2009,24,True,pre,0.041667,,0.859684,1.018407,368.5
stillbirths,share_of_national,as_printed,2010,23,False,pre,0.043478,,,,
stillbirths,share_of_national,as_printed,2011,24,True,post,0.041667,,1.093742,1.22636,
stillbirths,share_of_national,as_printed,2012,24,True,post,0.041667,0.40843,1.04964,1.134936,42.833333
stillbirths,share_of_national,as_printed,2013,24,True,post,0.041667,,1.028629,1.132807,52.428571
stillbirths,share_of_national,as_printed,2014,24,True,post,0.041667,,1.05545,1.170782,47.380952
stillbirths,share_of_national,as_printed,2015,24,True,post,0.041667,0.387877,0.975681,1.082581,45.631579
stillbirths,share_of_national,as_printed,2016,24,True,post,0.041667,,0.929536,1.062015,49.052632
stillbirths,share_of_national,as_printed,2017,24,True,post,0.041667,,0.989398,1.137888,55.388889
stillbirths,share_of_national,as_printed,2018,24,True,post,0.041667,0.409039,0.999068,1.152341,55.882353
stillbirths,share_of_national,as_printed,2019,24,True,post,0.041667,0.332954,0.860353,0.998918,55.625
stillbirths,share_of_national,as_printed,2020,24,True,post,0.041667,,0.854134,0.959129,41.176471
stillbirths,share_of_national,as_printed,2021,24,True,post,0.041667,,0.917397,1.040374,36.888889
stillbirths,share_of_national,as_printed,2022,24,True,post,0.041667,0.384082,0.970041,1.092595,29.217391
stillbirths,share_of_national,as_printed,2023,24,True,post,0.041667,0.386061,0.983724,1.084734,30.473684
stillbirths,share_of_national,constant,2003,23,True,pre,0.043478,,,0.866175,34.266667
stillbirths,share_of_national,constant,2004,23,True,pre,0.043478,,,0.927984,
stillbirths,share_of_national,constant,2005,23,True,pre,0.043478,,0.773953,0.937994,590.0
stillbirths,share_of_national,constant,2006,23,True,pre,0.043478,,0.853971,0.978127,106.666667
