series,group,base_year,year,month,t,running,treated,value,log_value
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2022,12,2022.916667,143,True,196.5,5.280662
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,1,2023.0,144,True,198.0,5.288267
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,2,2023.083333,145,True,198.0,5.288267
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,3,2023.166667,146,True,198.1,5.288772
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,4,2023.25,147,True,198.2,5.289277
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,5,2023.333333,148,True,198.2,5.289277
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,6,2023.416667,149,True,198.3,5.289781
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,7,2023.5,150,True,198.9,5.292802
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,8,2023.583333,151,True,198.3,5.289781
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,9,2023.666667,152,True,199.9,5.297817
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,10,2023.75,153,True,200.0,5.298317
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,11,2023.833333,154,True,198.6,5.291293
industrial_prices,"Matériaux de construction, céramiques et verre",2010,2023,12,2023.916667,155,True,199.5,5.295814
industrial_prices,Mines,2000,1998,1,1998.0,-156,False,149.4,5.006627
industrial_prices,Mines,2000,1998,2,1998.083333,-155,False,152.5,5.027165
industrial_prices,Mines,2000,1998,3,1998.166667,-154,False,161.5,5.084505
industrial_prices,Mines,2000,1998,4,1998.25,-153,False,161.7,5.085743
industrial_prices,Mines,2000,1998,5,1998.333333,-152,False,158.6,5.066385
industrial_prices,Mines,2000,1998,6,1998.416667,-151,False,163.7,5.098035
industrial_prices,Mines,2000,1998,7,1998.5,-150,False,160.3,5.077047
industrial_prices,Mines,2000,1998,8,1998.583333,-149,False,159.4,5.071417
industrial_prices,Mines,2000,1998,9,1998.666667,-148,False,153.2,5.031744
industrial_prices,Mines,2000,1998,10,1998.75,-147,False,147.7,4.995183
industrial_prices,Mines,2000,1998,11,1998.833333,-146,False,151.4,5.019925
industrial_prices,Mines,2000,1998,12,1998.916667,-145,False,150.7,5.015291
industrial_prices,Mines,2000,1999,1,1999.0,-144,False,151.7,5.021905
industrial_prices,Mines,2000,1999,2,1999.083333,-143,False,157.8,5.061328
industrial_prices,Mines,2000,1999,3,1999.166667,-142,False,156.0,5.049856
industrial_prices,Mines,2000,1999,4,1999.25,-141,False,158.2,5.06386
industrial_prices,Mines,2000,1999,5,1999.333333,-140,False,158.2,5.06386
industrial_prices,Mines,2000,1999,6,1999.416667,-139,False,158.4,5.065123
industrial_prices,Mines,2000,1999,7,1999.5,-138,False,162.8,5.092522
industrial_prices,Mines,2000,1999,8,1999.583333,-137,False,159.0,5.068904
industrial_prices,Mines,2000,1999,9,1999.666667,-136,False,155.2,5.044715
industrial_prices,Mines,2000,1999,10,1999.75,-135,False,153.1,5.031091
industrial_prices,Mines,2000,1999,11,1999.833333,-134,False,157.7,5.060694
industrial_prices,Mines,2000,1999,12,1999.916667,-133,False,162.2,5.08883
industrial_prices,Mines,2000,2000,1,2000.0,-132,False,160.7,5.079539
industrial_prices,Mines,2000,2000,2,2000.083333,-131,False,152.7,5.028475
industrial_prices,Mines,2000,2000,3,2000.166667,-130,False,159.7,5.073297
industrial_prices,Mines,2000,2000,4,2000.25,-129,False,159.3,5.070789
industrial_prices,Mines,2000,2000,5,2000.333333,-128,False,177.0,5.17615
industrial_prices,Mines,2000,2000,6,2000.416667,-127,False,159.7,5.073297
industrial_prices,Mines,2000,2000,7,2000.5,-126,False,159.0,5.068904
industrial_prices,Mines,2000,2000,8,2000.583333,-125,False,164.7,5.104126
industrial_prices,Mines,2000,2000,9,2000.666667,-124,False,170.6,5.139322
industrial_prices,Mines,2000,2000,10,2000.75,-123,False,172.1,5.148076
industrial_prices,Mines,2000,2000,11,2000.833333,-122,False,173.2,5.154447
industrial_prices,Mines,2000,2000,12,2000.916667,-121,False,168.7,5.128122
industrial_prices,Mines,2000,2001,1,2001.0,-120,False,149.3,5.005958
industrial_prices,Mines,2000,2001,2,2001.083333,-119,False,150.6,5.014627
industrial_prices,Mines,2000,2001,3,2001.166667,-118,False,152.2,5.025195
industrial_prices,Mines,2000,2001,4,2001.25,-117,False,153.3,5.032397
industrial_prices,Mines,2000,2001,5,2001.333333,-116,False,156.7,5.054333
industrial_prices,Mines,2000,2001,6,2001.416667,-115,False,161.5,5.084505
industrial_prices,Mines,2000,2001,7,2001.5,-114,False,160.0,5.075174
industrial_prices,Mines,2000,2001,8,2001.583333,-113,False,155.8,5.048573
industrial_prices,Mines,2000,2001,9,2001.666667,-112,False,154.5,5.040194
industrial_prices,Mines,2000,2001,10,2001.75,-111,False,156.0,5.049856
industrial_prices,Mines,2000,2001,11,2001.833333,-110,False,155.6,5.047289
industrial_prices,Mines,2000,2001,12,2001.916667,-109,False,158.3,5.064492
industrial_prices,Mines,2000,2002,1,2002.0,-108,False,158.8,5.067646
industrial_prices,Mines,2000,2002,2,2002.083333,-107,False,160.7,5.079539
industrial_prices,Mines,2000,2002,3,2002.166667,-106,False,161.8,5.086361
industrial_prices,Mines,2000,2002,4,2002.25,-105,False,163.0,5.09375
industrial_prices,Mines,2000,2002,5,2002.333333,-104,False,158.5,5.065755
industrial_prices,Mines,2000,2002,6,2002.416667,-103,False,156.8,5.054971
industrial_prices,Mines,2000,2002,7,2002.5,-102,False,149.8,5.009301
industrial_prices,Mines,2000,2002,8,2002.583333,-101,False,151.3,5.019265
industrial_prices,Mines,2000,2002,9,2002.666667,-100,False,151.6,5.021245
industrial_prices,Mines,2000,2002,10,2002.75,-99,False,151.7,5.021905
industrial_prices,Mines,2000,2002,11,2002.833333,-98,False,150.0,5.010635
industrial_prices,Mines,2000,2002,12,2002.916667,-97,False,148.6,5.001258
industrial_prices,Mines,2000,2004,1,2004.0,-84,False,77.7,4.352855
industrial_prices,Mines,2000,2004,2,2004.083333,-83,False,77.9,4.355426
industrial_prices,Mines,2000,2004,3,2004.166667,-82,False,80.1,4.383276
industrial_prices,Mines,2000,2004,4,2004.25,-81,False,81.7,4.403054
industrial_prices,Mines,2000,2004,5,2004.333333,-80,False,81.9,4.405499
industrial_prices,Mines,2000,2004,6,2004.416667,-79,False,81.2,4.396915
industrial_prices,Mines,2000,2004,7,2004.5,-78,False,80.7,4.390739
industrial_prices,Mines,2000,2004,8,2004.583333,-77,False,81.2,4.396915
industrial_prices,Mines,2000,2004,9,2004.666667,-76,False,81.4,4.399375
industrial_prices,Mines,2000,2004,10,2004.75,-75,False,80.7,4.390739
industrial_prices,Mines,2000,2004,11,2004.833333,-74,False,79.0,4.369448
industrial_prices,Mines,2000,2004,12,2004.916667,-73,False,78.1,4.35799
industrial_prices,Mines,2000,2005,1,2005.0,-72,False,79.2,4.371976
industrial_prices,Mines,2000,2005,2,2005.083333,-71,False,80.4,4.387014
industrial_prices,Mines,2000,2005,3,2005.166667,-70,False,80.4,4.387014
industrial_prices,Mines,2000,2005,4,2005.25,-69,False,81.7,4.403054
industrial_prices,Mines,2000,2005,5,2005.333333,-68,False,82.7,4.41522
industrial_prices,Mines,2000,2005,6,2005.416667,-67,False,85.2,4.445001
industrial_prices,Mines,2000,2005,7,2005.5,-66,False,86.4,4.458988
industrial_prices,Mines,2000,2005,8,2005.583333,-65,False,85.5,4.448516
industrial_prices,Mines,2000,2005,9,2005.666667,-64,False,85.6,4.449685
industrial_prices,Mines,2000,2005,10,2005.75,-63,False,86.9,4.464758
industrial_prices,Mines,2000,2005,11,2005.833333,-62,False,88.8,4.486387
industrial_prices,Mines,2000,2005,12,2005.916667,-61,False,88.6,4.484132
industrial_prices,Mines,2000,2006,1,2006.0,-60,False,100.7,4.612146
industrial_prices,Mines,2000,2006,2,2006.083333,-59,False,117.4,4.765587
industrial_prices,Mines,2000,2006,3,2006.166667,-58,False,101.8,4.62301
industrial_prices,Mines,2000,2006,4,2006.25,-57,False,101.1,4.61611
industrial_prices,Mines,2000,2006,5,2006.333333,-56,False,99.1,4.596129
industrial_prices,Mines,2000,2006,6,2006.416667,-55,False,100.1,4.60617
industrial_prices,Mines,2000,2006,7,2006.5,-54,False,99.8,4.603168
industrial_prices,Mines,2000,2006,8,2006.583333,-53,False,99.4,4.599152
industrial_prices,Mines,2000,2006,9,2006.666667,-52,False,86.1,4.455509
industrial_prices,Mines,2000,2006,10,2006.75,-51,False,94.0,4.543295
industrial_prices,Mines,2000,2006,11,2006.833333,-50,False,104.9,4.653008
industrial_prices,Mines,2000,2006,12,2006.916667,-49,False,103.7,4.641502
industrial_prices,Mines,2000,2007,1,2007.0,-48,False,107.4,4.67656
industrial_prices,Mines,2000,2007,2,2007.083333,-47,False,107.7,4.67935
industrial_prices,Mines,2000,2007,3,2007.166667,-46,False,103.4,4.638605
industrial_prices,Mines,2000,2007,4,2007.25,-45,False,107.3,4.675629
industrial_prices,Mines,2000,2007,5,2007.333333,-44,False,107.1,4.673763
industrial_prices,Mines,2000,2007,6,2007.416667,-43,False,118.6,4.775756
industrial_prices,Mines,2000,2007,7,2007.5,-42,False,117.4,4.765587
industrial_prices,Mines,2000,2007,8,2007.583333,-41,False,116.9,4.761319
industrial_prices,Mines,2000,2007,9,2007.666667,-40,False,115.9,4.752728
industrial_prices,Mines,2000,2007,10,2007.75,-39,False,114.2,4.737951
industrial_prices,Mines,2000,2007,11,2007.833333,-38,False,112.3,4.721174
industrial_prices,Mines,2000,2007,12,2007.916667,-37,False,112.5,4.722953
industrial_prices,Mines,2000,2008,1,2008.0,-36,False,178.8,5.186268
industrial_prices,Mines,2000,2008,2,2008.083333,-35,False,215.4,5.372497
industrial_prices,Mines,2000,2008,3,2008.166667,-34,False,207.5,5.335131
industrial_prices,Mines,2000,2008,4,2008.25,-33,False,204.3,5.31959
industrial_prices,Mines,2000,2008,5,2008.333333,-32,False,211.8,5.355642
industrial_prices,Mines,2000,2008,6,2008.416667,-31,False,209.0,5.342334
industrial_prices,Mines,2000,2008,7,2008.5,-30,False,260.4,5.562219
industrial_prices,Mines,2000,2008,8,2008.583333,-29,False,282.7,5.644386
industrial_prices,Mines,2000,2008,9,2008.666667,-28,False,298.8,5.699774
industrial_prices,Mines,2000,2008,10,2008.75,-27,False,355.5,5.873525
industrial_prices,Mines,2000,2008,11,2008.833333,-26,False,376.1,5.929855
industrial_prices,Mines,2000,2008,12,2008.916667,-25,False,404.4,6.002404
industrial_prices,Mines,2000,2009,1,2009.0,-24,False,333.7,5.810242
industrial_prices,Mines,2000,2009,2,2009.083333,-23,False,348.5,5.853638
industrial_prices,Mines,2000,2009,3,2009.166667,-22,False,345.6,5.845282
industrial_prices,Mines,2000,2009,4,2009.25,-21,False,341.4,5.833055
industrial_prices,Mines,2000,2009,5,2009.333333,-20,False,334.2,5.81174
industrial_prices,Mines,2000,2009,6,2009.416667,-19,False,328.9,5.795754
industrial_prices,Mines,2000,2009,7,2009.5,-18,False,210.4,5.34901
industrial_prices,Mines,2000,2009,8,2009.583333,-17,False,206.2,5.328847
industrial_prices,Mines,2000,2009,9,2009.666667,-16,False,203.2,5.314191
industrial_prices,Mines,2000,2009,10,2009.75,-15,False,201.8,5.307277
industrial_prices,Mines,2000,2009,11,2009.833333,-14,False,200.7,5.301811
industrial_prices,Mines,2000,2009,12,2009.916667,-13,False,203.8,5.317139
industrial_prices,Mines,2000,2010,1,2010.0,-12,False,203.3,5.314683
industrial_prices,Mines,2000,2010,2,2010.083333,-11,False,211.8,5.355642
industrial_prices,Mines,2000,2010,3,2010.166667,-10,False,222.8,5.406275
industrial_prices,Mines,2000,2010,4,2010.25,-9,False,225.9,5.420092
industrial_prices,Mines,2000,2010,5,2010.333333,-8,False,254.6,5.539694
industrial_prices,Mines,2000,2010,6,2010.416667,-7,False,259.1,5.557214
industrial_prices,Mines,2000,2010,7,2010.5,-6,False,252.9,5.532994
industrial_prices,Mines,2000,2010,8,2010.583333,-5,False,250.7,5.524257
industrial_prices,Mines,2000,2010,9,2010.666667,-4,False,249.3,5.518657
industrial_prices,Mines,2000,2010,10,2010.75,-3,False,239.6,5.478971
industrial_prices,Mines,2000,2010,11,2010.833333,-2,False,241.7,5.487697
industrial_prices,Mines,2000,2010,12,2010.916667,-1,False,254.6,5.539694
industrial_prices,Mines,2000,2011,1,2011.0,0,True,253.0,5.533389
industrial_prices,Mines,2000,2011,2,2011.083333,1,True,251.5,5.527443
industrial_prices,Mines,2000,2011,3,2011.166667,2,True,248.2,5.514235
industrial_prices,Mines,2000,2011,4,2011.25,3,True,240.8,5.483967
industrial_prices,Mines,2000,2011,5,2011.333333,4,True,242.8,5.492238
industrial_prices,Mines,2000,2011,6,2011.416667,5,True,321.7,5.773619
industrial_prices,Mines,2000,2011,7,2011.5,6,True,326.8,5.789348
industrial_prices,Mines,2000,2011,8,2011.583333,7,True,324.7,5.782902
industrial_prices,Mines,2000,2011,9,2011.666667,8,True,333.8,5.810542
industrial_prices,Mines,2000,2011,10,2011.75,9,True,387.6,5.959974
industrial_prices,Mines,2000,2011,11,2011.833333,10,True,393.4,5.974827
industrial_prices,Mines,2000,2011,12,2011.916667,11,True,402.2,5.996949
industrial_prices,Mines,2000,2012,1,2012.0,12,True,419.7,6.03954
industrial_prices,Mines,2000,2012,2,2012.083333,13,True,436.2,6.078101
industrial_prices,Mines,2000,2012,3,2012.166667,14,True,432.2,6.068888
industrial_prices,Mines,2000,2012,4,2012.25,15,True,437.5,6.081077
industrial_prices,Mines,2000,2012,5,2012.333333,16,True,452.6,6.115009
industrial_prices,Mines,2000,2012,6,2012.416667,17,True,456.0,6.122493
industrial_prices,Mines,2000,2012,7,2012.5,18,True,462.7,6.137079
industrial_prices,Mines,2000,2012,8,2012.583333,19,True,460.7,6.132747
industrial_prices,Mines,2000,2012,9,2012.666667,20,True,451.1,6.111689
industrial_prices,Mines,2000,2012,10,2012.75,21,True,447.4,6.103453
industrial_prices,Mines,2000,2012,11,2012.833333,22,True,452.2,6.114125
industrial_prices,Mines,2000,2012,12,2012.916667,23,True,445.2,6.098524
industrial_prices,Mines,2010,2010,1,2010.0,-12,False,96.1,4.565389
industrial_prices,Mines,2010,2010,2,2010.083333,-11,False,97.6,4.580877
industrial_prices,Mines,2010,2010,3,2010.166667,-10,False,97.9,4.583947
industrial_prices,Mines,2010,2010,4,2010.25,-9,False,98.4,4.589041
industrial_prices,Mines,2010,2010,5,2010.333333,-8,False,99.9,4.60417
industrial_prices,Mines,2010,2010,6,2010.416667,-7,False,101.5,4.620059
industrial_prices,Mines,2010,2010,7,2010.5,-6,False,100.8,4.613138
industrial_prices,Mines,2010,2010,8,2010.583333,-5,False,100.8,4.613138
industrial_prices,Mines,2010,2010,9,2010.666667,-4,False,100.6,4.611152
industrial_prices,Mines,2010,2010,10,2010.75,-3,False,101.4,4.619073
industrial_prices,Mines,2010,2010,11,2010.833333,-2,False,101.8,4.62301
industrial_prices,Mines,2010,2010,12,2010.916667,-1,False,103.1,4.635699
industrial_prices,Mines,2010,2011,1,2011.0,0,True,105.5,4.658711
industrial_prices,Mines,2010,2011,2,2011.083333,1,True,104.9,4.653008
industrial_prices,Mines,2010,2011,3,2011.166667,2,True,103.6,4.640537
industrial_prices,Mines,2010,2011,4,2011.25,3,True,100.8,4.613138
industrial_prices,Mines,2010,2011,5,2011.333333,4,True,101.5,4.620059
industrial_prices,Mines,2010,2011,6,2011.416667,5,True,132.0,4.882802
industrial_prices,Mines,2010,2011,7,2011.5,6,True,134.0,4.89784
industrial_prices,Mines,2010,2011,8,2011.583333,7,True,133.1,4.891101
industrial_prices,Mines,2010,2011,9,2011.666667,8,True,136.6,4.917057
industrial_prices,Mines,2010,2011,10,2011.75,9,True,157.5,5.059425
industrial_prices,Mines,2010,2011,11,2011.833333,10,True,159.7,5.073297
industrial_prices,Mines,2010,2011,12,2011.916667,11,True,163.1,5.094364
industrial_prices,Mines,2010,2012,1,2012.0,12,True,169.9,5.13521
industrial_prices,Mines,2010,2012,2,2012.083333,13,True,175.8,5.169347
industrial_prices,Mines,2010,2012,3,2012.166667,14,True,174.3,5.160778
industrial_prices,Mines,2010,2012,4,2012.25,15,True,176.3,5.172187
industrial_prices,Mines,2010,2012,5,2012.333333,16,True,182.2,5.205105
industrial_prices,Mines,2010,2012,6,2012.416667,17,True,183.5,5.212215
industrial_prices,Mines,2010,2012,7,2012.5,18,True,186.1,5.226284
industrial_prices,Mines,2010,2012,8,2012.583333,19,True,185.2,5.221436
industrial_prices,Mines,2010,2012,9,2012.666667,20,True,181.5,5.201256
industrial_prices,Mines,2010,2012,10,2012.75,21,True,180.1,5.193512
industrial_prices,Mines,2010,2012,11,2012.833333,22,True,181.9,5.203457
industrial_prices,Mines,2010,2012,12,2012.916667,23,True,179.2,5.188503
industrial_prices,Mines,2010,2013,1,2013.0,24,True,178.2,5.182907
industrial_prices,Mines,2010,2013,2,2013.083333,25,True,178.2,5.182907
industrial_prices,Mines,2010,2013,3,2013.166667,26,True,180.9,5.197944
industrial_prices,Mines,2010,2013,4,2013.25,27,True,181.9,5.203457
industrial_prices,Mines,2010,2013,5,2013.333333,28,True,154.1,5.037602
industrial_prices,Mines,2010,2013,6,2013.416667,29,True,153.2,5.031744
industrial_prices,Mines,2010,2013,7,2013.5,30,True,155.8,5.048573
industrial_prices,Mines,2010,2013,8,2013.583333,31,True,154.6,5.040841
industrial_prices,Mines,2010,2013,9,2013.666667,32,True,148.0,4.997212
industrial_prices,Mines,2010,2013,10,2013.75,33,True,152.3,5.025852
industrial_prices,Mines,2010,2013,11,2013.833333,34,True,117.8,4.768988
industrial_prices,Mines,2010,2013,12,2013.916667,35,True,118.7,4.776599
industrial_prices,Mines,2010,2014,1,2014.0,36,True,118.5,4.774913
industrial_prices,Mines,2010,2014,2,2014.083333,37,True,114.3,4.738827
industrial_prices,Mines,2010,2014,3,2014.166667,38,True,124.6,4.825109
industrial_prices,Mines,2010,2014,4,2014.25,39,True,124.8,4.826712
industrial_prices,Mines,2010,2014,5,2014.333333,40,True,125.5,4.832306
industrial_prices,Mines,2010,2014,6,2014.416667,41,True,122.9,4.811371
industrial_prices,Mines,2010,2014,7,2014.5,42,True,135.1,4.906015
industrial_prices,Mines,2010,2014,8,2014.583333,43,True,128.0,4.85203
industrial_prices,Mines,2010,2014,9,2014.666667,44,True,137.2,4.92144
industrial_prices,Mines,2010,2014,10,2014.75,45,True,136.7,4.917789
industrial_prices,Mines,2010,2014,11,2014.833333,46,True,137.8,4.925803
industrial_prices,Mines,2010,2014,12,2014.916667,47,True,143.3,4.96494
industrial_prices,Mines,2010,2015,1,2015.0,48,True,151.1,5.017942
industrial_prices,Mines,2010,2015,2,2015.083333,49,True,154.3,5.038899
industrial_prices,Mines,2010,2015,3,2015.166667,50,True,149.6,5.007965
industrial_prices,Mines,2010,2015,4,2015.25,51,True,152.0,5.023881
industrial_prices,Mines,2010,2015,5,2015.333333,52,True,155.5,5.046646
industrial_prices,Mines,2010,2015,6,2015.416667,53,True,155.5,5.046646
industrial_prices,Mines,2010,2015,7,2015.5,54,True,139.5,4.938065
industrial_prices,Mines,2010,2015,8,2015.583333,55,True,141.4,4.951593
industrial_prices,Mines,2010,2015,9,2015.666667,56,True,146.8,4.989071
industrial_prices,Mines,2010,2015,10,2015.75,57,True,155.3,5.045359
industrial_prices,Mines,2010,2015,11,2015.833333,58,True,162.5,5.090678
industrial_prices,Mines,2010,2015,12,2015.916667,59,True,152.2,5.025195
industrial_prices,Mines,2010,2016,1,2016.0,60,True,146.0,4.983607
industrial_prices,Mines,2010,2016,2,2016.083333,61,True,141.7,4.953712
industrial_prices,Mines,2010,2016,3,2016.166667,62,True,141.4,4.951593
industrial_prices,Mines,2010,2016,4,2016.25,63,True,143.0,4.962845
industrial_prices,Mines,2010,2016,5,2016.333333,64,True,146.8,4.989071
industrial_prices,Mines,2010,2016,6,2016.416667,65,True,143.8,4.968423
industrial_prices,Mines,2010,2016,7,2016.5,66,True,147.3,4.992471
industrial_prices,Mines,2010,2016,8,2016.583333,67,True,157.2,5.057519
industrial_prices,Mines,2010,2016,9,2016.666667,68,True,159.7,5.073297
industrial_prices,Mines,2010,2016,10,2016.75,69,True,159.6,5.072671
industrial_prices,Mines,2010,2016,11,2016.833333,70,True,161.7,5.085743
industrial_prices,Mines,2010,2016,12,2016.916667,71,True,165.1,5.106551
industrial_prices,Mines,2010,2017,1,2017.0,72,True,146.3,4.985659
industrial_prices,Mines,2010,2017,2,2017.083333,73,True,144.4,4.972587
industrial_prices,Mines,2010,2017,3,2017.166667,74,True,145.5,4.980176
industrial_prices,Mines,2010,2017,4,2017.25,75,True,149.4,5.006627
industrial_prices,Mines,2010,2017,5,2017.333333,76,True,153.9,5.036303
industrial_prices,Mines,2010,2017,6,2017.416667,77,True,145.6,4.980863
industrial_prices,Mines,2010,2017,7,2017.5,78,True,154.7,5.041488
industrial_prices,Mines,2010,2017,8,2017.583333,79,True,154.0,5.036953
industrial_prices,Mines,2010,2017,9,2017.666667,80,True,153.4,5.033049
industrial_prices,Mines,2010,2017,10,2017.75,81,True,155.4,5.046002
industrial_prices,Mines,2010,2017,11,2017.833333,82,True,149.6,5.007965
industrial_prices,Mines,2010,2017,12,2017.916667,83,True,149.2,5.005288
industrial_prices,Mines,2010,2018,1,2018.0,84,True,135.2,4.906755
industrial_prices,Mines,2010,2018,2,2018.083333,85,True,133.4,4.893352
industrial_prices,Mines,2010,2018,3,2018.166667,86,True,131.4,4.878246
industrial_prices,Mines,2010,2018,4,2018.25,87,True,131.5,4.879007
industrial_prices,Mines,2010,2018,5,2018.333333,88,True,135.7,4.910447
industrial_prices,Mines,2010,2018,6,2018.416667,89,True,139.8,4.940213
industrial_prices,Mines,2010,2018,7,2018.5,90,True,142.4,4.95864
industrial_prices,Mines,2010,2018,8,2018.583333,91,True,147.1,4.991113
industrial_prices,Mines,2010,2018,9,2018.666667,92,True,169.6,5.133443
industrial_prices,Mines,2010,2018,10,2018.75,93,True,173.1,5.153869
industrial_prices,Mines,2010,2018,11,2018.833333,94,True,176.5,5.173321
industrial_prices,Mines,2010,2018,12,2018.916667,95,True,180.0,5.192957
industrial_prices,Mines,2010,2019,1,2019.0,96,True,184.1,5.215479
industrial_prices,Mines,2010,2019,2,2019.083333,97,True,188.8,5.240688
industrial_prices,Mines,2010,2019,3,2019.166667,98,True,188.9,5.241218
industrial_prices,Mines,2010,2019,4,2019.25,99,True,188.9,5.241218
industrial_prices,Mines,2010,2019,5,2019.333333,100,True,183.8,5.213848
industrial_prices,Mines,2010,2019,6,2019.416667,101,True,180.4,5.195177
industrial_prices,Mines,2010,2019,7,2019.5,102,True,177.5,5.178971
industrial_prices,Mines,2010,2019,8,2019.583333,103,True,174.0,5.159055
industrial_prices,Mines,2010,2019,9,2019.666667,104,True,173.8,5.157905
industrial_prices,Mines,2010,2019,10,2019.75,105,True,172.9,5.152713
industrial_prices,Mines,2010,2019,11,2019.833333,106,True,176.6,5.173887
industrial_prices,Mines,2010,2019,12,2019.916667,107,True,175.9,5.169916
industrial_prices,Mines,2010,2020,1,2020.0,108,True,175.9,5.169916
industrial_prices,Mines,2010,2020,2,2020.083333,109,True,175.9,5.169916
industrial_prices,Mines,2010,2020,3,2020.166667,110,True,175.9,5.169916
industrial_prices,Mines,2010,2020,4,2020.25,111,True,175.9,5.169916
industrial_prices,Mines,2010,2020,5,2020.333333,112,True,175.9,5.169916
industrial_prices,Mines,2010,2020,6,2020.416667,113,True,175.9,5.169916
industrial_prices,Mines,2010,2020,7,2020.5,114,True,175.9,5.169916
industrial_prices,Mines,2010,2020,8,2020.583333,115,True,178.0,5.181784
industrial_prices,Mines,2010,2020,9,2020.666667,116,True,178.0,5.181784
industrial_prices,Mines,2010,2020,10,2020.75,117,True,178.0,5.181784
industrial_prices,Mines,2010,2020,11,2020.833333,118,True,178.0,5.181784
industrial_prices,Mines,2010,2020,12,2020.916667,119,True,178.0,5.181784
industrial_prices,Mines,2010,2021,1,2021.0,120,True,178.5,5.184589
industrial_prices,Mines,2010,2021,2,2021.083333,121,True,179.0,5.187386
industrial_prices,Mines,2010,2021,3,2021.166667,122,True,180.1,5.193512
industrial_prices,Mines,2010,2021,4,2021.25,123,True,180.1,5.193512
industrial_prices,Mines,2010,2021,5,2021.333333,124,True,180.6,5.196285
industrial_prices,Mines,2010,2021,6,2021.416667,125,True,181.0,5.198497
industrial_prices,Mines,2010,2021,7,2021.5,126,True,182.5,5.20675
industrial_prices,Mines,2010,2021,8,2021.583333,127,True,181.1,5.199049
industrial_prices,Mines,2010,2021,9,2021.666667,128,True,181.1,5.199049
industrial_prices,Mines,2010,2021,10,2021.75,129,True,181.1,5.199049
industrial_prices,Mines,2010,2021,11,2021.833333,130,True,181.8,5.202907
industrial_prices,Mines,2010,2021,12,2021.916667,131,True,182.3,5.205654
industrial_prices,Mines,2010,2022,1,2022.0,132,True,236.7,5.466794
industrial_prices,Mines,2010,2022,2,2022.083333,133,True,236.7,5.466794
industrial_prices,Mines,2010,2022,3,2022.166667,134,True,236.7,5.466794
industrial_prices,Mines,2010,2022,4,2022.25,135,True,236.7,5.466794
industrial_prices,Mines,2010,2022,5,2022.333333,136,True,236.7,5.466794
industrial_prices,Mines,2010,2022,6,2022.416667,137,True,237.8,5.47143
industrial_prices,"Textiles, habillement et cuirs",2000,1998,1,1998.0,-156,False,142.8,4.961445
industrial_prices,"Textiles, habillement et cuirs",2000,1998,2,1998.083333,-155,False,143.4,4.965638
industrial_prices,"Textiles, habillement et cuirs",2000,1998,3,1998.166667,-154,False,143.4,4.965638
industrial_prices,"Textiles, habillement et cuirs",2000,1998,4,1998.25,-153,False,143.6,4.967032
industrial_prices,"Textiles, habillement et cuirs",2000,1998,5,1998.333333,-152,False,143.5,4.966335
industrial_prices,"Textiles, habillement et cuirs",2000,1998,6,1998.416667,-151,False,143.7,4.967728
industrial_prices,"Textiles, habillement et cuirs",2000,1998,7,1998.5,-150,False,140.8,4.94734
industrial_prices,"Textiles, habillement et cuirs",2000,1998,8,1998.583333,-149,False,141.8,4.954418
industrial_prices,"Textiles, habillement et cuirs",2000,1998,9,1998.666667,-148,False,141.8,4.954418
industrial_prices,"Textiles, habillement et cuirs",2000,1998,10,1998.75,-147,False,142.4,4.95864
industrial_prices,"Textiles, habillement et cuirs",2000,1998,11,1998.833333,-146,False,142.9,4.962145
industrial_prices,"Textiles, habillement et cuirs",2000,1998,12,1998.916667,-145,False,143.0,4.962845
industrial_prices,"Textiles, habillement et cuirs",2000,1999,1,1999.0,-144,False,142.3,4.957938
industrial_prices,"Textiles, habillement et cuirs",2000,1999,2,1999.083333,-143,False,142.5,4.959342
industrial_prices,"Textiles, habillement et cuirs",2000,1999,3,1999.166667,-142,False,142.6,4.960044
industrial_prices,"Textiles, habillement et cuirs",2000,1999,4,1999.25,-141,False,142.4,4.95864
industrial_prices,"Textiles, habillement et cuirs",2000,1999,5,1999.333333,-140,False,142.6,4.960044
industrial_prices,"Textiles, habillement et cuirs",2000,1999,6,1999.416667,-139,False,142.7,4.960745
industrial_prices,"Textiles, habillement et cuirs",2000,1999,7,1999.5,-138,False,143.3,4.96494
industrial_prices,"Textiles, habillement et cuirs",2000,1999,8,1999.583333,-137,False,142.1,4.956531
industrial_prices,"Textiles, habillement et cuirs",2000,1999,9,1999.666667,-136,False,141.4,4.951593
industrial_prices,"Textiles, habillement et cuirs",2000,1999,10,1999.75,-135,False,142.7,4.960745
industrial_prices,"Textiles, habillement et cuirs",2000,1999,11,1999.833333,-134,False,142.7,4.960745
