governorate,year,indicator,unit,basis,value,population_thousands,comparable,geography
Sousse,2006,library_subscribers,subscribers,per_head,9581.0,568.2,16.86202041534671,constant
Sousse,2006,marriages,marriages,per_head,5462.0,568.2,9.61281239000352,constant
Sousse,2006,money_orders_from_abroad,"dinars, constant 2015",per_head,40096.43916913946,568.2,70.56747477849254,constant
Sousse,2006,primary_classrooms,classrooms,per_head,1323.0,568.2,2.328405491024287,constant
Sousse,2006,primary_pupils,pupils,per_head,60371.0,568.2,106.24956001407953,constant
Sousse,2006,primary_schools,schools,per_head,172.0,568.2,0.30271031326997533,constant
Sousse,2006,primary_teachers,teachers,per_head,2952.0,568.2,5.195353748680041,constant
Sousse,2006,public_libraries,libraries,per_head,20.0,568.2,0.03519887363604365,constant
Sousse,2006,road_deaths,deaths,per_head,90.0,568.2,0.1583949313621964,constant
Sousse,2006,road_injuries,injuries,per_head,795.0,568.2,1.3991552270327348,constant
Sousse,2006,secondary_pupils,pupils,per_head,58195.0,568.2,102.41992256247799,constant
Sousse,2006,stillbirths,stillbirths,per_head,201.0,568.2,0.35374868004223864,constant
Sousse,2007,bank_branches,branches,per_head,104.0,579.0,0.17962003454231434,constant
Sousse,2007,cinema_screens,screens,per_head,1.0,579.0,0.0017271157167530224,constant
Sousse,2007,fixed_line_subscribers,subscribers,per_head,88695.0,579.0,153.1865284974093,constant
Sousse,2007,grass_pitches,pitches,per_head,20.0,579.0,0.03454231433506045,constant
Sousse,2007,job_offers,offers,per_head,15993.0,579.0,27.621761658031087,constant
Sousse,2007,job_placements,placements,per_head,13548.0,579.0,23.39896373056995,constant
Sousse,2007,library_book_stock,books,per_head,266772.0,579.0,460.7461139896373,constant
Sousse,2007,library_books_lent,books,per_head,145796.0,579.0,251.80656303972367,constant
Sousse,2007,library_capacity,seats,per_head,1418.0,579.0,2.449050086355786,constant
Sousse,2007,library_readers,readers,per_head,187196.0,579.0,323.30915371329877,constant
Sousse,2007,library_subscribers,subscribers,per_head,6957.0,579.0,12.015544041450777,constant
Sousse,2007,marriages,marriages,per_head,5222.0,579.0,9.018998272884284,constant
Sousse,2007,money_orders_from_abroad,"dinars, constant 2015",per_head,45845.05021520803,579.0,79.17970676201732,constant
Sousse,2007,primary_classrooms,classrooms,per_head,1319.0,579.0,2.2780656303972364,constant
Sousse,2007,primary_pupils,pupils,per_head,59106.0,579.0,102.08290155440415,constant
Sousse,2007,primary_schools,schools,per_head,175.0,579.0,0.3022452504317789,constant
Sousse,2007,primary_teachers,teachers,per_head,2980.0,579.0,5.146804835924007,constant
Sousse,2007,private_gym_members,members,per_head,2100.0,579.0,3.626943005181347,constant
Sousse,2007,private_sports_halls,halls,per_head,42.0,579.0,0.07253886010362694,constant
Sousse,2007,public_libraries,libraries,per_head,20.0,579.0,0.03454231433506045,constant
Sousse,2007,road_deaths,deaths,per_head,132.0,579.0,0.22797927461139897,constant
Sousse,2007,road_injuries,injuries,per_head,721.0,579.0,1.2452504317789292,constant
Sousse,2007,secondary_pupils,pupils,per_head,58663.0,579.0,101.31778929188256,constant
Sousse,2007,sports_halls,halls,per_head,5.0,579.0,0.008635578583765112,constant
Sousse,2007,stillbirths,stillbirths,per_head,153.0,579.0,0.26424870466321243,constant
Sousse,2007,youth_centre_members,members,per_head,4229.0,579.0,7.303972366148532,constant
Sousse,2007,youth_centres,centres,per_head,17.0,579.0,0.02936096718480138,constant
Sousse,2008,bank_branches,branches,per_head,108.0,590.1,0.18301982714794102,constant
Sousse,2008,cinema_screens,screens,per_head,1.0,590.1,0.001694628029147602,constant
Sousse,2008,fixed_line_subscribers,subscribers,per_head,86234.0,590.1,146.1345534655143,constant
Sousse,2008,grass_pitches,pitches,per_head,21.0,590.1,0.03558718861209964,constant
Sousse,2008,job_offers,offers,per_head,17442.0,590.1,29.557702084392474,constant
Sousse,2008,job_placements,placements,per_head,13816.0,590.1,23.41298085070327,constant
Sousse,2008,library_book_stock,books,per_head,274088.0,590.1,464.4772072530079,constant
Sousse,2008,library_books_lent,books,per_head,216367.0,590.1,366.6615827825792,constant
Sousse,2008,library_capacity,seats,per_head,1308.0,590.1,2.2165734621250635,constant
Sousse,2008,library_readers,readers,per_head,164437.0,590.1,278.65954922894423,constant
Sousse,2008,library_subscribers,subscribers,per_head,6091.0,590.1,10.321979325538043,constant
Sousse,2008,marriages,marriages,per_head,5213.0,590.1,8.834095915946449,constant
Sousse,2008,money_orders_from_abroad,"dinars, constant 2015",per_head,47679.45205479452,590.1,80.79893586645403,constant
Sousse,2008,primary_classrooms,classrooms,per_head,1313.0,590.1,2.2250466022708015,constant
Sousse,2008,primary_pupils,pupils,per_head,59331.0,590.1,100.54397559735638,constant
Sousse,2008,primary_schools,schools,per_head,176.0,590.1,0.29825453312997796,constant
Sousse,2008,primary_teachers,teachers,per_head,3053.0,590.1,5.173699372987629,constant
Sousse,2008,private_gym_members,members,per_head,3623.0,590.1,6.139637349601762,constant
Sousse,2008,private_sports_halls,halls,per_head,48.0,590.1,0.0813421453990849,constant
Sousse,2008,public_libraries,libraries,per_head,21.0,590.1,0.03558718861209964,constant
Sousse,2008,road_deaths,deaths,per_head,110.0,590.1,0.18640908320623623,constant
Sousse,2008,road_injuries,injuries,per_head,580.0,590.1,0.9828842569056092,constant
Sousse,2008,secondary_pupils,pupils,per_head,56303.0,590.1,95.41264192509743,constant
Sousse,2008,sports_halls,halls,per_head,6.0,590.1,0.010167768174885612,constant
Sousse,2008,stillbirths,stillbirths,per_head,61.0,590.1,0.10337230977800373,constant
Sousse,2008,youth_centre_members,members,per_head,7136.0,590.1,12.092865615997288,constant
Sousse,2008,youth_centres,centres,per_head,18.0,590.1,0.030503304524656837,constant
Sousse,2009,cinema_screens,screens,per_head,1.0,600.4,0.0016655562958027982,constant
Sousse,2009,fixed_line_subscribers,subscribers,per_head,88230.0,600.4,146.95203197868088,constant
Sousse,2009,grass_pitches,pitches,per_head,21.0,600.4,0.03497668221185876,constant
Sousse,2009,job_offers,offers,per_head,17161.0,600.4,28.58261159227182,constant
Sousse,2009,job_placements,placements,per_head,13259.0,600.4,22.0836109260493,constant
Sousse,2009,library_book_stock,books,per_head,248674.0,600.4,414.180546302465,constant
Sousse,2009,library_books_lent,books,per_head,261300.0,600.4,435.2098600932712,constant
Sousse,2009,library_capacity,seats,per_head,1251.0,600.4,2.0836109260493005,constant
Sousse,2009,library_readers,readers,per_head,148057.0,600.4,246.59726848767488,constant
Sousse,2009,library_subscribers,subscribers,per_head,6268.0,600.4,10.439706862091938,constant
Sousse,2009,money_orders_from_abroad,"dinars, constant 2015",per_head,46945.83883751651,600.4,78.19093743756913,constant
Sousse,2009,primary_classrooms,classrooms,per_head,1317.0,600.4,2.193537641572285,constant
Sousse,2009,primary_pupils,pupils,per_head,59973.0,600.4,99.88840772818122,constant
Sousse,2009,primary_schools,schools,per_head,177.0,600.4,0.29480346435709526,constant
Sousse,2009,primary_teachers,teachers,per_head,3057.0,600.4,5.091605596269154,constant
Sousse,2009,private_gym_members,members,per_head,3131.0,600.4,5.214856762158561,constant
Sousse,2009,private_sports_halls,halls,per_head,44.0,600.4,0.07328447701532312,constant
Sousse,2009,public_libraries,libraries,per_head,21.0,600.4,0.03497668221185876,constant
Sousse,2009,road_injuries,injuries,per_head,544.0,600.4,0.9060626249167222,constant
Sousse,2009,secondary_pupils,pupils,per_head,55180.0,600.4,91.90539640239841,constant
Sousse,2009,sports_halls,halls,per_head,6.0,600.4,0.009993337774816789,constant
Sousse,2009,stillbirths,stillbirths,per_head,214.0,600.4,0.3564290473017988,constant
Sousse,2009,youth_centre_members,members,per_head,6508.0,600.4,10.83944037308461,constant
Sousse,2009,youth_centres,centres,per_head,18.0,600.4,0.02998001332445037,constant
Sousse,2010,bank_branches,branches,per_head,114.0,621.8,0.183338694113863,constant
Sousse,2010,cinema_screens,screens,per_head,1.0,621.8,0.001608234158893535,constant
Sousse,2010,fixed_line_subscribers,subscribers,per_head,91797.0,621.8,147.63107108394982,constant
Sousse,2010,grass_pitches,pitches,per_head,21.0,621.8,0.033772917336764234,constant
Sousse,2010,job_offers,offers,per_head,18393.0,621.8,29.58025088452879,constant
Sousse,2010,job_placements,placements,per_head,13407.0,621.8,21.561595368285623,constant
Sousse,2010,library_book_stock,books,per_head,299367.0,621.8,481.4522354454809,constant
Sousse,2010,library_books_lent,books,per_head,404269.0,621.8,650.1592151817305,constant
Sousse,2010,library_capacity,seats,per_head,1318.0,621.8,2.1196526214216793,constant
Sousse,2010,library_readers,readers,per_head,154628.0,621.8,248.67803152138953,constant
Sousse,2010,library_subscribers,subscribers,per_head,6817.0,621.8,10.963332261177229,constant
Sousse,2010,marriages,marriages,per_head,6195.0,621.8,9.96301061434545,constant
Sousse,2010,money_orders_from_abroad,"dinars, constant 2015",per_head,47492.40506329114,621.8,76.37890811079309,constant
Sousse,2010,primary_classrooms,classrooms,per_head,1330.0,621.8,2.1389514313284015,constant
Sousse,2010,primary_pupils,pupils,per_head,60453.0,621.8,97.22257960759087,constant
Sousse,2010,primary_schools,schools,per_head,177.0,621.8,0.2846574461241557,constant
Sousse,2010,primary_teachers,teachers,per_head,3004.0,621.8,4.831135413316179,constant
Sousse,2010,private_gym_members,members,per_head,3300.0,621.8,5.307172724348666,constant
Sousse,2010,private_sports_halls,halls,per_head,47.0,621.8,0.07558700546799614,constant
Sousse,2010,public_libraries,libraries,per_head,21.0,621.8,0.033772917336764234,constant
Sousse,2010,road_deaths,deaths,per_head,83.0,621.8,0.1334834351881634,constant
Sousse,2010,road_injuries,injuries,per_head,532.0,621.8,0.8555805725313607,constant
Sousse,2010,secondary_pupils,pupils,per_head,54139.0,621.8,87.0681891283371,constant
Sousse,2010,sports_halls,halls,per_head,7.0,621.8,0.011257639112254745,constant
Sousse,2010,stillbirths,stillbirths,per_head,181.0,621.8,0.2910903827597298,constant
Sousse,2010,youth_centre_members,members,per_head,5154.0,621.8,8.28883885493728,constant
Sousse,2010,youth_centres,centres,per_head,18.0,621.8,0.02894821486008363,constant
Sousse,2011,bank_branches,branches,per_head,117.0,635.1,0.18422295701464336,constant
Sousse,2011,cinema_screens,screens,per_head,1.0,635.1,0.001574555188159345,constant
Sousse,2011,fixed_line_subscribers,subscribers,per_head,85613.0,635.1,134.802393323886,constant
Sousse,2011,grass_pitches,pitches,per_head,21.0,635.1,0.03306565895134624,constant
Sousse,2011,job_offers,offers,per_head,11571.0,635.1,18.21917808219178,constant
Sousse,2011,job_placements,placements,per_head,4205.0,635.1,6.621004566210045,constant
Sousse,2011,library_book_stock,books,per_head,314367.0,635.1,494.9881908360888,constant
Sousse,2011,library_books_lent,books,per_head,404269.0,635.1,636.5438513619902,constant
Sousse,2011,library_capacity,seats,per_head,1318.0,635.1,2.0752637379940166,constant
Sousse,2011,library_readers,readers,per_head,154628.0,635.1,243.47031963470317,constant
Sousse,2011,library_subscribers,subscribers,per_head,6817.0,635.1,10.733742717682254,constant
Sousse,2011,marriages,marriages,per_head,6029.0,635.1,9.49299322941269,constant
Sousse,2011,primary_classrooms,classrooms,per_head,1355.0,635.1,2.1335222799559124,constant
Sousse,2011,primary_pupils,pupils,per_head,61892.0,635.1,97.45236970555817,constant
Sousse,2011,primary_schools,schools,per_head,178.0,635.1,0.2802708234923634,constant
Sousse,2011,primary_teachers,teachers,per_head,3014.0,635.1,4.745709337112266,constant
Sousse,2011,private_gym_members,members,per_head,3027.0,635.1,4.766178554558337,constant
Sousse,2011,private_sports_halls,halls,per_head,44.0,635.1,0.06928042827901118,constant
Sousse,2011,public_libraries,libraries,per_head,21.0,635.1,0.03306565895134624,constant
Sousse,2011,road_deaths,deaths,per_head,99.0,635.1,0.15588096362777515,constant
Sousse,2011,road_injuries,injuries,per_head,571.0,635.1,0.8990710124389859,constant
Sousse,2011,secondary_pupils,pupils,per_head,54248.0,635.1,85.41646984726815,constant
Sousse,2011,sports_halls,halls,per_head,7.0,635.1,0.011021886317115415,constant
Sousse,2011,stillbirths,stillbirths,per_head,36.0,635.1,0.05668398677373642,constant
Sousse,2011,youth_centre_members,members,per_head,4392.0,635.1,6.915446386395843,constant
Sousse,2011,youth_centres,centres,per_head,18.0,635.1,0.02834199338686821,constant
Sousse,2012,bank_branches,branches,per_head,120.0,648.7,0.1849853553260367,constant
Sousse,2012,cinema_screens,screens,per_head,1.0,648.7,0.0015415446277169723,constant
Sousse,2012,fixed_line_subscribers,subscribers,per_head,79856.0,648.7,123.10158779096653,constant
Sousse,2012,grass_pitches,pitches,per_head,22.0,648.7,0.03391398180977339,constant
Sousse,2012,job_offers,offers,per_head,13633.0,648.7,21.015877909665484,constant
Sousse,2012,job_placements,placements,per_head,5474.0,648.7,8.438415292122706,constant
Sousse,2012,library_book_stock,books,per_head,323508.0,648.7,498.7020194234623,constant
Sousse,2012,library_books_lent,books,per_head,596593.0,648.7,919.6747340835517,constant
Sousse,2012,library_capacity,seats,per_head,1429.0,648.7,2.2028672730075534,constant
Sousse,2012,library_readers,readers,per_head,146090.0,648.7,225.2042546631725,constant
Sousse,2012,library_subscribers,subscribers,per_head,6636.0,648.7,10.229690149529828,constant
Sousse,2012,marriages,marriages,per_head,6434.0,648.7,9.918298134731,constant
Sousse,2012,primary_classrooms,classrooms,per_head,1358.0,648.7,2.093417604439648,constant
Sousse,2012,primary_pupils,pupils,per_head,63026.0,648.7,97.15739170648989,constant
Sousse,2012,primary_schools,schools,per_head,178.0,648.7,0.27439494373362106,constant
Sousse,2012,primary_teachers,teachers,per_head,3055.0,648.7,4.709418837675351,constant
Sousse,2012,private_gym_members,members,per_head,3027.0,648.7,4.6662555880992755,constant
Sousse,2012,private_sports_halls,halls,per_head,52.0,648.7,0.08016032064128256,constant
Sousse,2012,public_libraries,libraries,per_head,21.0,648.7,0.032372437182056416,constant
Sousse,2012,road_deaths,deaths,per_head,135.0,648.7,0.20810852474179126,constant
Sousse,2012,road_injuries,injuries,per_head,682.0,648.7,1.0513334361029751,constant
Sousse,2012,secondary_pupils,pupils,per_head,53521.0,648.7,82.50501002004007,constant
Sousse,2012,sports_halls,halls,per_head,8.0,648.7,0.012332357021735778,constant
Sousse,2012,stillbirths,stillbirths,per_head,157.0,648.7,0.24202250655156465,constant
Sousse,2012,youth_centre_members,members,per_head,4884.0,648.7,7.528903961769693,constant
Sousse,2012,youth_centres,centres,per_head,18.0,648.7,0.027747803298905502,constant
Sousse,2013,bank_branches,branches,per_head,125.0,662.5,0.18867924528301888,constant
Sousse,2013,cinema_screens,screens,per_head,1.0,662.5,0.0015094339622641509,constant
Sousse,2013,fixed_line_subscribers,subscribers,per_head,70507.0,662.5,106.4256603773585,constant
Sousse,2013,grass_pitches,pitches,per_head,22.0,662.5,0.03320754716981132,constant
Sousse,2013,job_offers,offers,per_head,10830.0,662.5,16.347169811320754,constant
Sousse,2013,job_placements,placements,per_head,5089.0,662.5,7.6815094339622645,constant
Sousse,2013,library_book_stock,books,per_head,305467.0,662.5,461.0822641509434,constant
Sousse,2013,library_books_lent,books,per_head,169885.0,662.5,256.4301886792453,constant
Sousse,2013,library_capacity,seats,per_head,1429.0,662.5,2.1569811320754715,constant
Sousse,2013,library_readers,readers,per_head,144124.0,662.5,217.5456603773585,constant
Sousse,2013,library_subscribers,subscribers,per_head,8455.0,662.5,12.762264150943397,constant
Sousse,2013,marriages,marriages,per_head,6392.0,662.5,9.648301886792453,constant
Sousse,2013,money_orders_from_abroad,"dinars, constant 2015",per_head,48003.300330033,662.5,72.45781181891773,constant
Sousse,2013,primary_classrooms,classrooms,per_head,1392.0,662.5,2.101132075471698,constant
Sousse,2013,primary_pupils,pupils,per_head,64925.0,662.5,98.0,constant
Sousse,2013,primary_schools,schools,per_head,178.0,662.5,0.26867924528301884,constant
Sousse,2013,primary_teachers,teachers,per_head,3212.0,662.5,4.848301886792453,constant
Sousse,2013,private_gym_members,members,per_head,3452.0,662.5,5.210566037735849,constant
Sousse,2013,private_sports_halls,halls,per_head,54.0,662.5,0.08150943396226415,constant
Sousse,2013,public_libraries,libraries,per_head,21.0,662.5,0.03169811320754717,constant
Sousse,2013,road_deaths,deaths,per_head,100.0,662.5,0.1509433962264151,constant
Sousse,2013,road_injuries,injuries,per_head,685.0,662.5,1.0339622641509434,constant
Sousse,2013,secondary_pupils,pupils,per_head,52984.0,662.5,79.97584905660378,constant
Sousse,2013,sports_halls,halls,per_head,9.0,662.5,0.013584905660377358,constant
Sousse,2013,stillbirths,stillbirths,per_head,126.0,662.5,0.19018867924528302,constant
Sousse,2013,youth_centre_members,members,per_head,4967.0,662.5,7.497358490566038,constant
Sousse,2013,youth_centres,centres,per_head,18.0,662.5,0.027169811320754716,constant
Sousse,2014,bank_branches,branches,per_head,143.0,677.5,0.211070110701107,constant
Sousse,2014,camping_centres,centres,per_head,2.0,677.5,0.002952029520295203,constant
Sousse,2014,cinema_screens,screens,per_head,1.0,677.5,0.0014760147601476014,constant
Sousse,2014,fixed_line_subscribers,subscribers,per_head,68296.0,677.5,100.80590405904059,constant
Sousse,2014,grass_pitches,pitches,per_head,22.0,677.5,0.03247232472324723,constant
Sousse,2014,job_offers,offers,per_head,11543.0,677.5,17.037638376383764,constant
Sousse,2014,job_placements,placements,per_head,5541.0,677.5,8.17859778597786,constant
Sousse,2014,library_book_stock,books,per_head,369843.0,677.5,545.8937269372693,constant
Sousse,2014,library_books_lent,books,per_head,651917.0,677.5,962.2391143911439,constant
Sousse,2014,library_capacity,seats,per_head,1484.0,677.5,2.1904059040590407,constant
Sousse,2014,library_readers,readers,per_head,199539.0,677.5,294.5225092250923,constant
Sousse,2014,library_subscribers,subscribers,per_head,8746.0,677.5,12.909225092250923,constant
Sousse,2014,marriages,marriages,per_head,5484.0,677.5,8.094464944649447,constant
Sousse,2014,money_orders_from_abroad,"dinars, constant 2015",per_head,20205.45073375262,677.5,29.823543518454052,constant
Sousse,2014,primary_classrooms,classrooms,per_head,1420.0,677.5,2.095940959409594,constant
Sousse,2014,primary_pupils,pupils,per_head,66423.0,677.5,98.04132841328413,constant
Sousse,2014,primary_schools,schools,per_head,180.0,677.5,0.2656826568265683,constant
Sousse,2014,primary_teachers,teachers,per_head,3341.0,677.5,4.931365313653137,constant
Sousse,2014,private_gym_members,members,per_head,2352.0,677.5,3.4715867158671587,constant
Sousse,2014,private_sports_halls,halls,per_head,82.0,677.5,0.12103321033210332,constant
Sousse,2014,public_libraries,libraries,per_head,21.0,677.5,0.03099630996309963,constant
Sousse,2014,road_deaths,deaths,per_head,112.0,677.5,0.16531365313653137,constant
Sousse,2014,road_injuries,injuries,per_head,595.0,677.5,0.8782287822878229,constant
Sousse,2014,secondary_pupils,pupils,per_head,52641.0,677.5,77.69889298892988,constant
Sousse,2014,sports_halls,halls,per_head,9.0,677.5,0.013284132841328414,constant
Sousse,2014,stillbirths,stillbirths,per_head,166.0,677.5,0.24501845018450186,constant
Sousse,2014,youth_centre_members,members,per_head,5295.0,677.5,7.81549815498155,constant
Sousse,2014,youth_centres,centres,per_head,16.0,677.5,0.023616236162361623,constant
Sousse,2014,youth_complexes,complexes,per_head,3.0,677.5,0.004428044280442804,constant
Sousse,2015,bank_branches,branches,per_head,153.0,690.7,0.22151440567540176,constant
Sousse,2015,camping_centres,centres,per_head,2.0,690.7,0.002895613146083683,constant
Sousse,2015,cinema_screens,screens,per_head,1.0,690.7,0.0014478065730418415,constant
Sousse,2015,fixed_line_subscribers,subscribers,per_head,71731.0,690.7,103.85261329086434,constant
Sousse,2015,grass_pitches,pitches,per_head,22.0,690.7,0.031851744606920515,constant
Sousse,2015,job_offers,offers,per_head,8638.0,690.7,12.506153177935428,constant
Sousse,2015,job_placements,placements,per_head,5330.0,690.7,7.716809034313015,constant
Sousse,2015,library_book_stock,books,per_head,403569.0,690.7,584.289850875923,constant
Sousse,2015,library_books_lent,books,per_head,253139.0,690.7,366.4963080932387,constant
Sousse,2015,library_capacity,seats,per_head,1815.0,690.7,2.627768930070942,constant
Sousse,2015,library_readers,readers,per_head,170013.0,690.7,246.1459389025626,constant
Sousse,2015,library_subscribers,subscribers,per_head,10774.0,690.7,15.5986680179528,constant
Sousse,2015,marriages,marriages,per_head,6216.0,690.7,8.999565658028088,constant
Sousse,2015,money_orders_from_abroad,"dinars, constant 2015",per_head,44227.0,690.7,64.03214130592153,constant
Sousse,2015,primary_classrooms,classrooms,per_head,1439.0,690.7,2.08339365860721,constant
Sousse,2015,primary_pupils,pupils,per_head,67181.0,690.7,97.26509338352396,constant
Sousse,2015,primary_schools,schools,per_head,180.0,690.7,0.26060518314753145,constant
Sousse,2015,primary_teachers,teachers,per_head,3487.0,690.7,5.0485015201969015,constant
Sousse,2015,private_gym_members,members,per_head,2512.0,690.7,3.636890111481106,constant
Sousse,2015,private_sports_halls,halls,per_head,86.0,690.7,0.12451136528159837,constant
Sousse,2015,public_libraries,libraries,per_head,21.0,690.7,0.030403938033878673,constant
Sousse,2015,road_deaths,deaths,per_head,96.0,690.7,0.13898943101201677,constant
Sousse,2015,road_injuries,injuries,per_head,505.0,690.7,0.73114231938613,constant
Sousse,2015,secondary_pupils,pupils,per_head,53789.0,690.7,77.87606775734761,constant
Sousse,2015,sports_halls,halls,per_head,9.0,690.7,0.013030259157376574,constant
Sousse,2015,stillbirths,stillbirths,per_head,147.0,690.7,0.2128275662371507,constant
Sousse,2015,youth_centre_members,members,per_head,5132.0,690.7,7.43014333285073,constant
Sousse,2015,youth_centres,centres,per_head,16.0,690.7,0.023164905168669463,constant
Sousse,2015,youth_complexes,complexes,per_head,3.0,690.7,0.004343419719125524,constant
Sousse,2016,bank_branches,branches,per_head,158.0,702.9,0.22478304168445015,constant
Sousse,2016,camping_centres,centres,per_head,2.0,702.9,0.0028453549580310144,constant
Sousse,2016,cinema_screens,screens,per_head,1.0,702.9,0.0014226774790155072,constant
Sousse,2016,fixed_line_subscribers,subscribers,per_head,72036.0,702.9,102.48399487836107,constant
Sousse,2016,grass_pitches,pitches,per_head,27.0,702.9,0.0384122919334187,constant
Sousse,2016,job_offers,offers,per_head,8391.0,702.9,11.937686726419122,constant
Sousse,2016,job_placements,placements,per_head,5202.0,702.9,7.400768245838669,constant
Sousse,2016,library_book_stock,books,per_head,372683.0,702.9,530.2077109119363,constant
Sousse,2016,library_books_lent,books,per_head,107989.0,702.9,153.6335182814056,constant
Sousse,2016,library_capacity,seats,per_head,1600.0,702.9,2.2762839664248116,constant
Sousse,2016,library_readers,readers,per_head,139171.0,702.9,197.99544743206715,constant
Sousse,2016,library_subscribers,subscribers,per_head,9146.0,702.9,13.011808223075828,constant
Sousse,2016,marriages,marriages,per_head,5362.0,702.9,7.62839664248115,constant
Sousse,2016,money_orders_from_abroad,"dinars, constant 2015",per_head,43266.40926640927,702.9,61.55414606118832,constant
Sousse,2016,primary_classrooms,classrooms,per_head,1448.0,702.9,2.0600369896144546,constant
Sousse,2016,primary_pupils,pupils,per_head,68597.0,702.9,97.59140702802675,constant
Sousse,2016,primary_schools,schools,per_head,182.0,702.9,0.2589273011808223,constant
Sousse,2016,primary_teachers,teachers,per_head,3452.0,702.9,4.911082657561531,constant
Sousse,2016,private_gym_members,members,per_head,2537.0,702.9,3.609332764262342,constant
Sousse,2016,private_sports_halls,halls,per_head,86.0,702.9,0.12235026319533363,constant
Sousse,2016,public_libraries,libraries,per_head,21.0,702.9,0.02987622705932565,constant
Sousse,2016,road_deaths,deaths,per_head,95.0,702.9,0.1351543605064732,constant
Sousse,2016,road_injuries,injuries,per_head,475.0,702.9,0.6757718025323659,constant
Sousse,2016,secondary_pupils,pupils,per_head,53714.0,702.9,76.41769810783896,constant
Sousse,2016,sports_halls,halls,per_head,9.0,702.9,0.012804097311139566,constant
Sousse,2016,stillbirths,stillbirths,per_head,201.0,702.9,0.285958173282117,constant
Sousse,2016,youth_centre_members,members,per_head,6865.0,702.9,9.766680893441457,constant
Sousse,2016,youth_centres,centres,per_head,15.0,702.9,0.02134016218523261,constant
Sousse,2016,youth_complexes,complexes,per_head,3.0,702.9,0.004268032437046522,constant
Sousse,2017,bank_branches,branches,per_head,164.0,714.7,0.22946690919266824,constant
Sousse,2017,camping_centres,centres,per_head,2.0,714.7,0.002798376941374003,constant
Sousse,2017,cinema_screens,screens,per_head,1.0,714.7,0.0013991884706870015,constant
Sousse,2017,fixed_line_subscribers,subscribers,per_head,73841.0,714.7,103.31747586399888,constant
Sousse,2017,grass_pitches,pitches,per_head,28.0,714.7,0.03917727717923604,constant
Sousse,2017,job_offers,offers,per_head,8824.0,714.7,12.346439065342102,constant
Sousse,2017,job_placements,placements,per_head,4572.0,714.7,6.39708968798097,constant
Sousse,2017,library_book_stock,books,per_head,330214.0,714.7,462.0316216594375,constant
Sousse,2017,library_books_lent,books,per_head,71050.0,714.7,99.41234084231145,constant
Sousse,2017,library_capacity,seats,per_head,1253.0,714.7,1.753183153770813,constant
Sousse,2017,library_readers,readers,per_head,136097.0,714.7,190.42535329508883,constant
Sousse,2017,library_subscribers,subscribers,per_head,13272.0,714.7,18.570029382957884,constant
Sousse,2017,marriages,marriages,per_head,5535.0,714.7,7.7445081852525535,constant
Sousse,2017,money_orders_from_abroad,"dinars, constant 2015",per_head,48036.66361136572,714.7,67.21234589529274,constant
Sousse,2017,primary_classrooms,classrooms,per_head,1458.0,714.7,2.040016790261648,constant
Sousse,2017,primary_pupils,pupils,per_head,69790.0,714.7,97.64936336924583,constant
Sousse,2017,primary_schools,schools,per_head,182.0,714.7,0.2546523016650343,constant
Sousse,2017,primary_teachers,teachers,per_head,3440.0,714.7,4.813208339163285,constant
Sousse,2017,private_gym_members,members,per_head,3210.0,714.7,4.491394990905275,constant
Sousse,2017,private_sports_halls,halls,per_head,112.0,714.7,0.15670910871694416,constant
Sousse,2017,public_libraries,libraries,per_head,22.0,714.7,0.030782146355114032,constant
Sousse,2017,road_deaths,deaths,per_head,94.0,714.7,0.13152371624457815,constant
Sousse,2017,road_injuries,injuries,per_head,390.0,714.7,0.5456835035679306,constant
Sousse,2017,secondary_pupils,pupils,per_head,54146.0,714.7,75.76045893381838,constant
Sousse,2017,sports_halls,halls,per_head,9.0,714.7,0.012592696236183013,constant
Sousse,2017,stillbirths,stillbirths,per_head,189.0,714.7,0.2644466209598433,constant
Sousse,2017,youth_centre_members,members,per_head,4379.0,714.7,6.127046313138379,constant
Sousse,2017,youth_centres,centres,per_head,15.0,714.7,0.020987827060305022,constant
Sousse,2017,youth_complexes,complexes,per_head,3.0,714.7,0.0041975654120610046,constant
Sousse,2018,bank_branches,branches,per_head,165.0,725.6,0.22739801543550164,constant
Sousse,2018,camping_centres,centres,per_head,2.0,725.6,0.0027563395810363835,constant
Sousse,2018,cinema_screens,screens,per_head,1.0,725.6,0.0013781697905181918,constant
Sousse,2018,fixed_line_subscribers,subscribers,per_head,78176.0,725.6,107.73980154355016,constant
Sousse,2018,grass_pitches,pitches,per_head,28.0,725.6,0.03858875413450937,constant
Sousse,2018,job_offers,offers,per_head,12826.0,725.6,17.67640573318633,constant
Sousse,2018,job_placements,placements,per_head,5577.0,725.6,7.686052921719956,constant
Sousse,2018,library_book_stock,books,per_head,339097.0,725.6,467.33324145534726,constant
Sousse,2018,library_books_lent,books,per_head,86443.0,725.6,119.13313120176406,constant
Sousse,2018,library_capacity,seats,per_head,1356.0,725.6,1.868798235942668,constant
Sousse,2018,library_readers,readers,per_head,119467.0,725.6,164.64581036383683,constant
Sousse,2018,library_subscribers,subscribers,per_head,11937.0,725.6,16.451212789415656,constant
Sousse,2018,marriages,marriages,per_head,5464.0,725.6,7.5303197353914,constant
Sousse,2018,money_orders_from_abroad,"dinars, constant 2015",per_head,56098.20666097353,725.6,77.31285372240012,constant
Sousse,2018,primary_classrooms,classrooms,per_head,1464.0,725.6,2.0176405733186327,constant
