title_fr,panel,region,column_label,year,parts_sum,parts_mean,printed,gap,additive,agrees
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2009,2009,32.0,8.0,32.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2010,2010,40.0,10.0,40.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2011,2011,42.0,10.5,42.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2012,2012,43.0,10.75,43.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2013,2013,44.0,11.0,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2014,2014,49.0,12.25,49.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2015,2015,49.0,12.25,49.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2016,2016,49.0,12.25,49.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2017,2017,78.0,19.5,78.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2018,2018,86.0,21.5,86.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2019,2019,85.0,21.25,85.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2020,2020,83.0,20.75,83.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2021,2021,96.0,24.0,96.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2022,2022,98.0,24.5,98.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Nord-Ouest,2023,2023,116.0,29.0,116.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2007,2007,36.0,12.0,36.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2008,2008,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2009,2009,43.0,14.333333333333334,43.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2010,2010,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2011,2011,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2012,2012,54.0,18.0,54.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2013,2013,55.0,18.333333333333332,55.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2014,2014,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2015,2015,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2016,2016,44.0,14.666666666666666,44.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2017,2017,53.0,17.666666666666668,53.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2018,2018,43.0,14.333333333333334,43.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2019,2019,57.0,19.0,57.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2020,2020,63.0,21.0,63.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2021,2021,83.0,27.666666666666668,83.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2022,2022,85.0,28.333333333333332,85.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Est,2023,2023,108.0,36.0,108.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2007,2007,21.0,7.0,21.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2008,2008,28.0,9.333333333333334,28.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2009,2009,25.0,8.333333333333334,25.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2010,2010,27.0,9.0,27.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2011,2011,29.0,9.666666666666666,29.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2012,2012,32.0,10.666666666666666,32.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2013,2013,35.0,11.666666666666666,35.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2014,2014,33.0,11.0,33.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2015,2015,33.0,11.0,33.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2016,2016,33.0,11.0,33.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2017,2017,70.0,23.333333333333332,70.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2018,2018,70.0,23.333333333333332,70.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2019,2019,81.0,27.0,81.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2020,2020,78.0,26.0,78.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2021,2021,87.0,29.0,87.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2022,2022,90.0,30.0,90.0,0.0,True,True
nombre de salles de sports privées par gouvernorat 10.3,,Sud-Ouest,2023,2023,127.0,42.333333333333336,127.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2007,2007,48.0,12.0,48.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2008,2008,51.0,12.75,51.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2009,2009,53.0,13.25,53.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2010,2010,54.0,13.5,54.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2011,2011,54.0,13.5,54.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2012,2012,55.0,13.75,55.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2013,2013,56.0,14.0,56.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2014,2014,60.0,15.0,60.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2015,2015,67.0,16.75,67.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2020,2020,83.0,20.75,83.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2021,2021,86.0,21.5,86.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2022,2022,89.0,22.25,89.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Est,2023,2023,95.0,23.75,95.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2007,2007,14.0,4.666666666666667,14.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2008,2008,14.0,4.666666666666667,14.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2009,2009,14.0,4.666666666666667,14.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2010,2010,15.0,5.0,15.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2011,2011,16.0,5.333333333333333,16.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2012,2012,16.0,5.333333333333333,16.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2013,2013,17.0,5.666666666666667,17.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2014,2014,18.0,6.0,18.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2015,2015,20.0,6.666666666666667,20.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2016,2016,25.0,8.333333333333334,25.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2017,2017,30.0,10.0,30.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2018,2018,31.0,10.333333333333334,31.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2019,2019,32.0,10.666666666666666,32.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2020,2020,35.0,11.666666666666666,35.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2021,2021,38.0,12.666666666666666,38.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2022,2022,38.0,12.666666666666666,38.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Centre-Ouest,2023,2023,39.0,13.0,39.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2007,2007,18.0,6.0,18.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2008,2008,18.0,6.0,18.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2011,2011,20.0,6.666666666666667,20.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2012,2012,21.0,7.0,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2013,2013,21.0,7.0,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2014,2014,21.0,7.0,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2015,2015,24.0,8.0,24.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2016,2016,27.0,9.0,27.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2017,2017,30.0,10.0,30.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2018,2018,33.0,11.0,33.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2019,2019,35.0,11.666666666666666,35.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2020,2020,36.0,12.0,36.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2021,2021,38.0,12.666666666666666,38.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2022,2022,38.0,12.666666666666666,38.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Est,2023,2023,39.0,13.0,39.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2007,2007,21.0,5.25,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2008,2008,21.0,5.25,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2009,2009,21.0,5.25,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2010,2010,22.0,5.5,22.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2011,2011,23.0,5.75,23.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2012,2012,24.0,6.0,24.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2013,2013,24.0,6.0,24.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2014,2014,25.0,6.25,25.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2015,2015,25.0,6.25,25.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2016,2016,26.0,6.5,26.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2017,2017,27.0,6.75,27.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Nord-Ouest,2023,2023,48.0,12.0,48.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2007,2007,14.0,4.666666666666667,14.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2008,2008,15.0,5.0,15.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2009,2009,16.0,5.333333333333333,16.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2010,2010,17.0,5.666666666666667,17.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2011,2011,19.0,6.333333333333333,19.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2012,2012,20.0,6.666666666666667,20.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2013,2013,20.0,6.666666666666667,20.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2014,2014,21.0,7.0,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2015,2015,25.0,8.333333333333334,25.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2016,2016,28.0,9.333333333333334,28.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2017,2017,31.0,10.333333333333334,31.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2018,2018,35.0,11.666666666666666,35.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Est,2023,2023,44.0,14.666666666666666,44.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2007,2007,8.0,2.6666666666666665,8.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2008,2008,8.0,2.6666666666666665,8.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2009,2009,9.0,3.0,9.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2010,2010,9.0,3.0,9.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2011,2011,12.0,4.0,12.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2012,2012,12.0,4.0,12.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2013,2013,13.0,4.333333333333333,13.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2014,2014,14.0,4.666666666666667,14.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2015,2015,15.0,5.0,15.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2016,2016,18.0,6.0,18.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2017,2017,20.0,6.666666666666667,20.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2018,2018,21.0,7.0,21.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2020,2020,22.0,7.333333333333333,22.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2021,2021,25.0,8.333333333333334,25.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2022,2022,28.0,9.333333333333334,28.0,0.0,True,True
nombre de stades gazonnés par gouvernorat 8.3,,Sud-Ouest,2023,2023,28.0,9.333333333333334,28.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Est,2014,2014,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Est,2015,2015,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Est,2016,2016,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Est,2017,2017,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Est,2018,2018,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Ouest,2014,2014,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Ouest,2015,2015,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Ouest,2016,2016,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Ouest,2017,2017,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Centre-Ouest,2018,2018,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Est,2014,2014,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Est,2015,2015,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Est,2016,2016,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Est,2017,2017,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Est,2018,2018,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Ouest,2014,2014,7.0,1.75,7.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Ouest,2015,2015,8.0,2.0,8.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Ouest,2016,2016,8.0,2.0,8.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Ouest,2017,2017,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements 11,,Nord-Ouest,2018,2018,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Est,2014,2014,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Est,2015,2015,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Est,2016,2016,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Est,2017,2017,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Est,2018,2018,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Ouest,2014,2014,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Ouest,2015,2015,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Ouest,2016,2016,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Ouest,2017,2017,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements 11,,Sud-Ouest,2018,2018,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2015,2015,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2016,2016,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2017,2017,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2018,2018,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2019,2019,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2020,2020,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2021,2021,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2022,2022,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Est,2023,2023,6.0,1.5,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2015,2015,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2016,2016,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2017,2017,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2019,2019,9.0,3.0,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2020,2020,9.0,3.0,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2021,2021,9.0,3.0,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2022,2022,9.0,3.0,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Centre-Ouest,2023,2023,9.0,3.0,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2015,2015,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2016,2016,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2017,2017,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2019,2019,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2020,2020,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2021,2021,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2022,2022,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Est,2023,2023,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2015,2015,8.0,2.0,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2016,2016,8.0,2.0,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2017,2017,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2018,2018,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2019,2019,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2020,2020,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2021,2021,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2022,2022,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Nord-Ouest,2023,2023,9.0,2.25,9.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2015,2015,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2018,2018,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2019,2019,7.0,2.3333333333333335,7.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2020,2020,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2021,2021,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2022,2022,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Est,2023,2023,8.0,2.6666666666666665,8.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2015,2015,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2016,2016,5.0,1.6666666666666667,5.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2017,2017,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2019,2019,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2020,2020,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2021,2021,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2022,2022,6.0,2.0,6.0,0.0,True,True
nombre des centres d hébergements par gouvernorat 11,,Sud-Ouest,2023,2023,6.0,2.0,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2014,2014,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2015,2015,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2016,2016,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2017,2017,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2018,2018,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2019,2019,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2020,2020,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2021,2021,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2022,2022,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Est,2023,2023,6.0,1.5,6.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2014,2014,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2015,2015,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2016,2016,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2017,2017,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2018,2018,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2019,2019,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2020,2020,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2021,2021,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2022,2022,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Centre-Ouest,2023,2023,2.0,0.6666666666666666,2.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2014,2014,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2015,2015,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2016,2016,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2017,2017,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2018,2018,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2019,2019,3.0,1.0,3.0,0.0,True,True
nombre des centres de camping par gouvernorat 13,,Nord-Est,2020,2020,3.0,1.0,3.0,0.0,True,True
